当前时刻	小车位置	摆杆偏角	指标11	指标12	指标2	估计误差能量	
30.750000	-0.038481	-0.004987	0.005411	0.005859	0.000008	0.000014
30.759000	-0.038530	-0.004987	0.001622	0.000943	0.000003	0.000012
30.770000	-0.038579	0.000000	0.008032	0.000999	0.000015	0.000017
30.780000	-0.038615	0.000000	0.006105	0.008743	0.000002	0.000012
30.790000	-0.038665	0.000000	0.003189	0.004556	0.000008	0.000015
30.799000	-0.038701	0.000000	0.008300	0.007945	0.000011	0.000016
30.810000	-0.038775	0.000000	0.007758	0.010906	0.000013	0.000017
30.820000	-0.038836	-0.003491	0.002511	0.002023	0.000001	0.000011
30.830000	-0.038922	-0.004987	0.002752	0.006201	0.000007	0.000008
30.840000	-0.039033	-0.004987	0.004346	0.001895	0.000011	0.000006
30.850000	-0.039167	-0.012467	0.001522	0.000518	0.000027	0.000022
30.860000	-0.039302	-0.012467	0.000575	0.004815	0.000052	0.000033
30.870000	-0.039425	-0.004987	0.001310	0.002403	0.000051	0.000033
30.880000	-0.039548	0.000000	0.000600	0.006960	0.000066	0.000039
30.890000	-0.039658	0.000000	0.003823	0.005240	0.000077	0.000044
30.900000	-0.039732	0.000000	0.007386	0.003365	0.000045	0.000030
30.910000	-0.039793	0.000000	0.000089	0.001646	0.000024	0.000020
30.920000	-0.039842	0.000000	0.001165	0.000573	0.000027	0.000022
30.930000	-0.039916	-0.008727	0.005562	0.009678	0.000027	0.000022
30.940000	-0.039977	-0.012467	0.007255	0.008178	0.000051	0.000033
30.950000	-0.040063	-0.012467	0.010562	0.020971	0.000067	0.000040
30.960000	-0.040149	-0.008727	0.014492	0.018310	0.000063	0.000038
30.970000	-0.040222	-0.008727	0.013894	0.015650	0.000060	0.000037
30.980000	-0.040284	-0.004987	0.008833	0.006208	0.000044	0.000030
30.990000	-0.040308	-0.004987	0.004517	0.007159	0.000009	0.000015
31.000000	-0.040333	-0.004987	0.004782	0.007097	0.000015	0.000005
31.009000	-0.040333	0.000000	0.009075	0.016578	0.000003	0.000012
31.020000	-0.040333	0.000000	0.003606	0.005068	0.000014	0.000017
31.030000	-0.040321	0.000000	0.006121	0.007984	0.000020	0.000020
31.040000	-0.040321	0.000000	0.002639	0.002717	0.000022	0.000021
31.049000	-0.040321	0.000000	0.000386	0.003554	0.000024	0.000022
31.060000	-0.040321	0.000000	0.005320	0.006150	0.000006	0.000014
31.070000	-0.040321	0.000000	0.002853	0.000800	0.000006	0.000009
31.080000	-0.040321	0.000000	0.002343	0.002736	0.000014	0.000006
31.090000	-0.040321	0.000000	0.000800	0.000621	0.000018	0.000003
31.100000	-0.040333	0.000000	0.002516	0.003403	0.000021	0.000002
31.110000	-0.040333	0.000000	0.002288	0.002089	0.000022	0.000001
31.120000	-0.040345	0.000000	0.003309	0.003617	0.000022	0.000001
31.130000	-0.040370	0.000000	0.001262	0.001806	0.000023	0.000001
31.140000	-0.040468	0.000000	0.002340	0.002449	0.000023	0.000000
31.150000	-0.040590	0.000000	0.001782	0.001805	0.000023	0.000000
31.160000	-0.040713	0.000000	0.000816	0.001447	0.000024	0.000000
31.170000	-0.040836	0.000000	0.000364	0.000652	0.000024	0.000000
31.180000	-0.040971	0.000000	0.000339	0.000490	0.000024	0.000000
31.190000	-0.041106	-0.008727	0.003991	0.006309	0.000006	0.000014
31.200000	-0.041241	-0.008727	0.011050	0.009578	0.000025	0.000022
31.210000	-0.041375	-0.008727	0.007302	0.010299	0.000037	0.000028
31.220000	-0.041535	-0.008727	0.007207	0.001525	0.000044	0.000032
31.230000	-0.041670	-0.012467	0.006864	0.011312	0.000065	0.000041
31.240000	-0.041768	-0.004987	0.004913	0.006116	0.000037	0.000029
31.250000	-0.041854	-0.004987	0.005728	0.005871	0.000020	0.000020
31.259000	-0.041891	-0.004987	0.004163	0.006497	0.000010	0.000015
31.270000	-0.041903	-0.004987	0.004449	0.003373	0.000004	0.000012
31.280000	-0.041903	-0.004987	0.003624	0.005895	0.000016	0.000003
31.290000	-0.041903	0.000000	0.006258	0.001966	0.000001	0.000010
31.299000	-0.041903	0.000000	0.009918	0.007230	0.000008	0.000014
31.310000	-0.041903	0.000000	0.011500	0.013765	0.000013	0.000017
31.320000	-0.041903	0.000000	0.009926	0.008671	0.000016	0.000018
31.330000	-0.041891	0.000000	0.007871	0.007704	0.000018	0.000019
31.340000	-0.041891	0.000000	0.003015	0.003361	0.000002	0.000013
31.350000	-0.041891	-0.004987	0.002933	0.005858	0.000003	0.000010
31.360000	-0.041891	-0.004987	0.005203	0.005300	0.000006	0.000008
31.370000	-0.041891	-0.004987	0.004365	0.004498	0.000008	0.000007
31.380000	-0.041891	-0.004987	0.002139	0.005358	0.000009	0.000007
31.390000	-0.041903	-0.004987	0.001422	0.003676	0.000010	0.000006
31.400000	-0.041891	-0.004987	0.000970	0.000648	0.000015	0.000004
31.410000	-0.041903	-0.004987	0.002301	0.001065	0.000019	0.000003
31.420000	-0.041903	-0.004987	0.003564	0.003905	0.000022	0.000002
31.430000	-0.041903	-0.004987	0.003317	0.002901	0.000023	0.000001
31.440000	-0.041891	-0.004987	0.002429	0.002010	0.000024	0.000001
31.450000	-0.041891	-0.004987	0.002060	0.002204	0.000025	0.000000
31.460000	-0.041891	-0.004987	0.001520	0.001456	0.000025	0.000000
31.470000	-0.041891	-0.013575	0.011124	0.007759	0.000010	0.000015
31.480000	-0.041891	-0.013575	0.009402	0.005121	0.000034	0.000025
31.490000	-0.041878	-0.008727	0.008665	0.008346	0.000035	0.000026
31.500000	-0.041842	-0.008727	0.007895	0.006726	0.000035	0.000026
31.509000	-0.041780	-0.017453	0.009876	0.021873	0.000076	0.000043
31.520000	-0.041670	-0.017453	0.001048	0.002514	0.000069	0.000040
31.530000	-0.041523	-0.017453	0.002359	0.005315	0.000064	0.000038
31.540000	-0.041302	-0.017453	0.002760	0.003395	0.000076	0.000043
31.549000	-0.041044	-0.017453	0.005163	0.001749	0.000084	0.000047
31.560000	-0.040713	-0.017453	0.003747	0.000255	0.000049	0.000032
31.570000	-0.040382	-0.004987	0.005020	0.007347	0.000063	0.000038
31.580000	-0.040002	-0.004987	0.018200	0.018296	0.000070	0.000042
31.590000	-0.039548	-0.004987	0.026438	0.034114	0.000073	0.000044
31.600000	-0.039033	-0.017453	0.033110	0.022740	0.000096	0.000052
31.610000	-0.038530	-0.017453	0.027183	0.031955	0.000115	0.000059
31.620000	-0.038002	-0.004987	0.021579	0.022521	0.000091	0.000049
31.630000	-0.037450	-0.008727	0.010042	0.010309	0.000065	0.000038
31.640000	-0.036812	-0.008727	0.001965	0.002036	0.000050	0.000030
31.650000	-0.036199	-0.004987	0.003281	0.002814	0.000023	0.000021
31.660000	-0.035586	0.000000	0.004902	0.000904	0.000022	0.000024
31.670000	-0.034960	0.000000	0.013987	0.014091	0.000019	0.000023
31.680000	-0.034310	0.000000	0.010090	0.013027	0.000026	0.000027
31.690000	-0.033721	0.000000	0.008448	0.007772	0.000029	0.000029
31.700000	-0.033157	0.000000	0.006299	0.006207	0.000025	0.000027
31.710000	-0.032593	0.000000	0.001477	0.001948	0.000000	0.000015
31.720000	-0.031967	0.000000	0.007583	0.007575	0.000013	0.000008
31.730000	-0.031415	0.000000	0.003290	0.003349	0.000020	0.000004
31.740000	-0.030875	0.000000	0.002074	0.002190	0.000023	0.000002
31.750000	-0.030348	0.000000	0.000234	0.000807	0.000023	0.000001
31.759000	-0.029869	0.000000	0.002103	0.000858	0.000023	0.000001
31.770000	-0.029366	0.000000	0.002550	0.003158	0.000023	0.000001
31.780000	-0.028913	0.000000	0.003270	0.003101	0.000023	0.000001
31.790000	-0.028483	0.010472	0.004226	0.013782	0.000018	0.000019
31.799000	-0.028029	0.000000	0.004906	0.009084	0.000022	0.000020
31.810000	-0.027551	0.000000	0.007045	0.006757	0.000025	0.000021
31.820000	-0.027109	0.000000	0.005064	0.006262	0.000027	0.000022
31.830000	-0.026680	0.006981	0.007164	0.003506	0.000037	0.000027
31.840000	-0.026238	0.006981	0.003764	0.001889	0.000003	0.000012
31.850000	-0.025772	0.000000	0.003557	0.004673	0.000006	0.000013
31.860000	-0.025380	0.000000	0.000672	0.001163	0.000008	0.000014
31.870000	-0.024987	0.000000	0.000461	0.006136	0.000009	0.000015
31.880000	-0.024631	0.008727	0.004480	0.004804	0.000017	0.000018
31.890000	-0.024239	0.008727	0.002292	0.002183	0.000022	0.000020
31.900000	-0.023883	0.000000	0.004663	0.003843	0.000025	0.000021
31.910000	-0.023540	0.010472	0.000868	0.012895	0.000040	0.000028
31.920000	-0.023196	0.010472	0.001064	0.002073	0.000049	0.000032
31.930000	-0.022841	-0.003491	0.018914	0.015631	0.000075	0.000042
31.940000	-0.022522	0.010472	0.014322	0.013883	0.000079	0.000044
31.950000	-0.022215	0.010472	0.008793	0.005024	0.000080	0.000045
31.960000	-0.021921	0.002909	0.003614	0.004467	0.000066	0.000038
31.970000	-0.021602	0.002909	0.000366	0.003214	0.000057	0.000034
31.980000	-0.021332	0.008727	0.010775	0.013998	0.000018	0.000018
31.990000	-0.021074	0.000000	0.011025	0.006286	0.000018	0.000018
32.000000	-0.020841	0.000000	0.009097	0.008091	0.000017	0.000018
32.009000	-0.020620	0.017453	0.009578	0.000453	0.000100	0.000052
32.020000	-0.020387	0.004987	0.009425	0.010057	0.000096	0.000051
32.030000	-0.020179	0.004987	0.012319	0.012909	0.000091	0.000049
32.040000	-0.019982	0.002909	0.010343	0.013366	0.000078	0.000043
32.049000	-0.019811	0.017453	0.019807	0.022089	0.000140	0.000069
32.060000	-0.019627	0.017453	0.015497	0.009967	0.000102	0.000053
32.070000	-0.019479	0.000000	0.013984	0.030169	0.000139	0.000069
32.080000	-0.019345	0.000000	0.021839	0.027939	0.000165	0.000080
32.090000	-0.019234	0.002909	0.021822	0.012642	0.000165	0.000081
32.100000	-0.019148	0.013963	0.030550	0.029611	0.000129	0.000065
32.110000	-0.019075	0.013963	0.015961	0.010475	0.000106	0.000054
32.120000	-0.019013	0.005818	0.021405	0.018781	0.000069	0.000039
32.130000	-0.018964	0.004987	0.011591	0.010641	0.000046	0.000029
32.140000	-0.018915	0.004987	0.008961	0.008867	0.000043	0.000028
32.150000	-0.018903	0.000000	0.006004	0.012253	0.000024	0.000021
32.160000	-0.018891	0.000000	0.000469	0.001398	0.000008	0.000016
32.170000	-0.018878	0.000000	0.001421	0.001207	0.000012	0.000018
32.180000	-0.018878	0.006981	0.002977	0.001866	0.000019	0.000020
32.190000	-0.018878	0.002909	0.001161	0.001089	0.000018	0.000020
32.200000	-0.018878	0.002909	0.004933	0.004832	0.000000	0.000011
32.210000	-0.018878	0.002909	0.003859	0.004103	0.000010	0.000006
32.220000	-0.018878	0.006981	0.002625	0.005622	0.000006	0.000007
32.230000	-0.018878	0.006981	0.001926	0.002224	0.000008	0.000007
32.240000	-0.018866	0.014544	0.010933	0.014893	0.000048	0.000030
32.250000	-0.018866	0.014544	0.020010	0.016996	0.000088	0.000047
32.259000	-0.018854	0.006981	0.020051	0.020141	0.000087	0.000047
32.270000	-0.018842	0.006981	0.023524	0.023503	0.000078	0.000043
32.280000	-0.018842	0.006981	0.022188	0.022189	0.000070	0.000040
32.290000	-0.018842	0.010472	0.010705	0.014033	0.000021	0.000019
32.299000	-0.018854	0.017453	0.000624	0.006162	0.000033	0.000023
32.310000	-0.018866	0.017453	0.009066	0.000895	0.000069	0.000038
32.320000	-0.018878	0.004363	0.011405	0.008753	0.000086	0.000045
32.330000	-0.018952	0.004363	0.006683	0.007167	0.000097	0.000049
32.340000	-0.019099	0.002909	0.004693	0.005505	0.000101	0.000052
32.350000	-0.019345	0.006981	0.005009	0.004888	0.000051	0.000032
32.360000	-0.019627	0.006981	0.008834	0.008251	0.000015	0.000017
32.370000	-0.019946	-0.003491	0.011733	0.007305	0.000039	0.000029
32.380000	-0.020252	0.000000	0.004275	0.009256	0.000035	0.000028
32.390000	-0.020608	0.000000	0.001166	0.000286	0.000026	0.000025
32.400000	-0.020902	0.011636	0.017596	0.012910	0.000074	0.000043
32.410000	-0.021221	-0.003491	0.018370	0.012497	0.000094	0.000052
32.420000	-0.021516	-0.003491	0.021204	0.022232	0.000065	0.000039
32.430000	-0.021847	0.000000	0.018661	0.018855	0.000059	0.000035
32.440000	-0.022154	0.010472	0.010003	0.022806	0.000111	0.000055
32.450000	-0.022448	0.010472	0.002107	0.008058	0.000103	0.000053
32.460000	-0.022730	0.000000	0.003453	0.001378	0.000087	0.000045
32.470000	-0.023025	0.000000	0.001425	0.001056	0.000077	0.000040
32.480000	-0.023307	0.005818	0.002967	0.001273	0.000086	0.000044
32.490000	-0.023589	0.006981	0.025976	0.021716	0.000042	0.000027
32.500000	-0.023859	0.006981	0.012943	0.011882	0.000011	0.000015
32.509000	-0.024153	0.000000	0.011209	0.012302	0.000012	0.000015
32.520000	-0.024484	0.000000	0.017275	0.018066	0.000012	0.000015
32.530000	-0.024803	0.000000	0.013207	0.012767	0.000004	0.000013
32.540000	-0.025147	0.000000	0.001479	0.002514	0.000007	0.000008
32.549000	-0.025502	0.010472	0.003918	0.033156	0.000032	0.000023
32.560000	-0.025907	0.010472	0.002381	0.013798	0.000063	0.000036
32.570000	-0.026275	0.000000	0.007958	0.005938	0.000065	0.000036
32.580000	-0.026668	0.000000	0.011712	0.012815	0.000066	0.000037
32.590000	-0.027073	0.002909	0.008656	0.009071	0.000067	0.000037
32.600000	-0.027563	0.000000	0.000907	0.000871	0.000019	0.000019
32.610000	-0.028017	0.000000	0.001231	0.001399	0.000017	0.000005
32.620000	-0.028471	0.010472	0.006849	0.033119	0.000029	0.000022
32.630000	-0.028925	0.000000	0.011978	0.012984	0.000028	0.000021
32.640000	-0.029403	0.000000	0.010371	0.010697	0.000027	0.000022
32.650000	-0.029833	0.000000	0.008419	0.008272	0.000026	0.000021
32.660000	-0.030274	0.003491	0.010878	0.015259	0.000032	0.000023
32.670000	-0.030740	0.003491	0.006670	0.000400	0.000013	0.000005
32.680000	-0.031268	0.000000	0.004893	0.005670	0.000014	0.000004
32.690000	-0.031758	0.000000	0.004354	0.004240	0.000014	0.000004
32.700000	-0.032274	0.000000	0.004935	0.004852	0.000014	0.000004
32.710000	-0.032813	0.000000	0.002366	0.001590	0.000020	0.000002
32.720000	-0.033414	0.000000	0.000673	0.000497	0.000025	0.000001
32.730000	-0.033942	0.000000	0.001063	0.003695	0.000024	0.000001
32.740000	-0.034469	0.000000	0.001825	0.001931	0.000023	0.000001
32.750000	-0.034972	0.000000	0.002688	0.003440	0.000022	0.000001
32.759000	-0.035487	-0.004987	0.010096	0.013091	0.000017	0.000004
32.770000	-0.036064	-0.003491	0.010979	0.011506	0.000017	0.000004
32.780000	-0.036579	-0.003491	0.009435	0.009198	0.000018	0.000004
32.790000	-0.037131	0.000000	0.011643	0.010029	0.000012	0.000006
32.799000	-0.037683	0.000000	0.010828	0.009605	0.000008	0.000007
32.810000	-0.038297	0.000000	0.004809	0.006375	0.000008	0.000007
32.820000	-0.038836	0.000000	0.004815	0.007928	0.000004	0.000008
32.830000	-0.039364	0.000000	0.006608	0.005835	0.000000	0.000009
32.840000	-0.039879	-0.004987	0.006355	0.009605	0.000004	0.000008
32.850000	-0.040431	-0.012467	0.006231	0.007508	0.000029	0.000024
32.860000	-0.040958	-0.012467	0.015475	0.016967	0.000048	0.000034
32.870000	-0.041486	-0.003491	0.014324	0.013706	0.000050	0.000034
32.880000	-0.042026	0.000000	0.009590	0.006484	0.000069	0.000041
32.890000	-0.042627	0.000000	0.008919	0.014610	0.000084	0.000047
32.900000	-0.043154	0.000000	0.010259	0.013023	0.000058	0.000034
32.910000	-0.043682	-0.004987	0.000080	0.000178	0.000034	0.000022
32.920000	-0.044172	-0.004987	0.000583	0.000601	0.000028	0.000021
32.930000	-0.044712	-0.004987	0.002841	0.002691	0.000005	0.000012
32.940000	-0.045190	-0.008727	0.000740	0.006968	0.000007	0.000008
32.950000	-0.045681	-0.008727	0.000409	0.001660	0.000017	0.000005
32.960000	-0.046172	-0.004987	0.001309	0.000752	0.000015	0.000005
32.970000	-0.046724	-0.004987	0.001176	0.001323	0.000014	0.000006
32.980000	-0.047227	-0.004987	0.000233	0.002784	0.000012	0.000006
32.990000	-0.047742	-0.012467	0.013366	0.024929	0.000002	0.000010
33.000000	-0.048245	-0.012467	0.008190	0.002650	0.000004	0.000013
33.009000	-0.048735	-0.003491	0.012273	0.010296	0.000017	0.000018
33.020000	-0.049238	0.000000	0.014631	0.017053	0.000050	0.000031
33.030000	-0.049680	0.000000	0.015342	0.011747	0.000072	0.000041
33.040000	-0.050097	0.000000	0.003401	0.004181	0.000075	0.000041
33.049000	-0.050502	-0.004987	0.007155	0.007201	0.000066	0.000037
33.060000	-0.050968	-0.004987	0.004250	0.004120	0.000050	0.000031
33.070000	-0.051410	-0.004987	0.002849	0.002325	0.000016	0.000017
33.080000	-0.051863	-0.004987	0.002210	0.001756	0.000008	0.000007
33.090000	-0.052354	0.000000	0.002495	0.005322	0.000010	0.000006
33.100000	-0.052894	0.000000	0.003045	0.004620	0.000001	0.000010
33.110000	-0.053409	0.000000	0.002770	0.001139	0.000009	0.000013
33.120000	-0.053937	-0.004987	0.003416	0.002833	0.000009	0.000014
33.130000	-0.054452	-0.008727	0.004477	0.004468	0.000019	0.000019
33.140000	-0.055016	-0.008727	0.002789	0.002879	0.000010	0.000016
33.150000	-0.055531	0.000000	0.002267	0.000901	0.000018	0.000018
33.160000	-0.056059	0.000000	0.004167	0.008670	0.000024	0.000020
33.170000	-0.056586	0.000000	0.005616	0.006798	0.000034	0.000024
33.180000	-0.057175	-0.004987	0.006184	0.006879	0.000024	0.000020
33.190000	-0.057727	0.000000	0.012339	0.006417	0.000028	0.000021
33.200000	-0.058316	0.000000	0.011366	0.012451	0.000018	0.000017
33.210000	-0.058905	-0.012467	0.020202	0.039812	0.000040	0.000028
33.220000	-0.059555	-0.012467	0.027828	0.017219	0.000052	0.000034
33.230000	-0.060131	-0.004987	0.027240	0.026241	0.000054	0.000035
33.240000	-0.060683	-0.004987	0.018181	0.019364	0.000046	0.000032
33.250000	-0.061247	-0.004987	0.013088	0.014434	0.000041	0.000029
33.259000	-0.061812	-0.004987	0.007573	0.006580	0.000007	0.000014
33.270000	-0.062425	-0.012467	0.000594	0.006154	0.000003	0.000009
33.280000	-0.063002	-0.012467	0.004798	0.002796	0.000002	0.000013
33.290000	-0.063578	-0.022440	0.003374	0.016914	0.000078	0.000047
33.299000	-0.064142	-0.008727	0.006719	0.001693	0.000082	0.000048
33.310000	-0.064719	-0.008727	0.001051	0.001096	0.000085	0.000049
33.320000	-0.065197	0.000000	0.003884	0.024878	0.000138	0.000070
33.330000	-0.065639	0.000000	0.004605	0.010149	0.000178	0.000085
33.340000	-0.066056	0.000000	0.002788	0.007708	0.000133	0.000064
33.350000	-0.066498	-0.004987	0.002056	0.002142	0.000129	0.000063
33.360000	-0.066902	-0.004987	0.002159	0.002453	0.000124	0.000062
33.370000	-0.067344	-0.008727	0.000883	0.003400	0.000060	0.000036
33.380000	-0.067822	-0.017453	0.029917	0.027003	0.000065	0.000039
33.390000	-0.068350	-0.017453	0.016952	0.010289	0.000065	0.000040
33.400000	-0.068853	0.000000	0.012794	0.010108	0.000120	0.000062
33.410000	-0.069343	-0.004987	0.011611	0.010050	0.000127	0.000064
33.420000	-0.069810	-0.004987	0.018533	0.022782	0.000132	0.000066
33.430000	-0.070300	-0.013575	0.000632	0.005285	0.000093	0.000049
33.440000	-0.070730	-0.022440	0.001598	0.010932	0.000139	0.000069
33.450000	-0.071147	-0.022440	0.023360	0.020815	0.000134	0.000071
33.460000	-0.071564	-0.004987	0.017999	0.009842	0.000166	0.000083
33.470000	-0.072005	-0.004987	0.014733	0.007639	0.000189	0.000092
33.480000	-0.072386	-0.017453	0.008040	0.011450	0.000192	0.000093
33.490000	-0.072729	-0.008727	0.005174	0.000690	0.000120	0.000061
33.500000	-0.073073	-0.008727	0.011496	0.012960	0.000075	0.000040
33.509000	-0.073391	0.000000	0.009092	0.011008	0.000099	0.000052
33.520000	-0.073735	-0.008727	0.013053	0.014211	0.000070	0.000040
33.530000	-0.074017	-0.008727	0.008664	0.009458	0.000054	0.000033
33.540000	-0.074299	-0.008727	0.003013	0.002877	0.000046	0.000030
33.549000	-0.074581	0.000000	0.008609	0.001554	0.000081	0.000045
33.560000	-0.074888	0.000000	0.004625	0.013939	0.000043	0.000029
33.570000	-0.075170	-0.017453	0.003674	0.007302	0.000102	0.000054
33.580000	-0.075452	-0.017453	0.001663	0.011020	0.000142	0.000071
33.590000	-0.075759	0.000000	0.009678	0.010570	0.000190	0.000090
33.600000	-0.076102	-0.017453	0.003024	0.019504	0.000187	0.000089
33.610000	-0.076434	-0.017453	0.000710	0.005594	0.000184	0.000089
33.620000	-0.076753	0.000000	0.003843	0.016969	0.000191	0.000090
33.630000	-0.077047	-0.017453	0.006659	0.004260	0.000177	0.000085
33.640000	-0.077366	-0.017453	0.025772	0.029606	0.000147	0.000073
33.650000	-0.077636	0.000000	0.037200	0.034291	0.000185	0.000088
33.660000	-0.077906	-0.008727	0.034324	0.035806	0.000162	0.000077
33.670000	-0.078151	-0.008727	0.021388	0.022399	0.000097	0.000052
33.680000	-0.078409	0.000000	0.026520	0.029446	0.000118	0.000060
33.690000	-0.078629	-0.013963	0.009856	0.007666	0.000116	0.000058
33.700000	-0.078838	-0.013963	0.000568	0.008142	0.000051	0.000032
33.710000	-0.079059	0.000000	0.012258	0.031036	0.000098	0.000052
33.720000	-0.079292	0.000000	0.020067	0.016647	0.000130	0.000065
33.730000	-0.079488	0.000000	0.011685	0.018335	0.000106	0.000055
33.740000	-0.079697	0.000000	0.012759	0.024563	0.000106	0.000056
33.750000	-0.079905	0.000000	0.006341	0.006384	0.000105	0.000056
33.759000	-0.080126	0.000000	0.008474	0.003769	0.000064	0.000038
33.770000	-0.080396	-0.004987	0.014210	0.015022	0.000032	0.000025
33.780000	-0.080678	-0.004987	0.010474	0.009967	0.000010	0.000015
33.790000	-0.080985	0.000000	0.002852	0.002948	0.000003	0.000012
33.799000	-0.081316	-0.003491	0.001295	0.000673	0.000007	0.000007
33.810000	-0.081708	-0.003491	0.003137	0.003749	0.000014	0.000004
33.820000	-0.082089	0.000000	0.003961	0.001639	0.000009	0.000006
33.830000	-0.082481	0.000000	0.002774	0.006292	0.000004	0.000008
33.840000	-0.082886	-0.008727	0.014158	0.025271	0.000003	0.000012
33.850000	-0.083352	0.000000	0.010106	0.012358	0.000012	0.000015
33.860000	-0.083781	0.000000	0.007709	0.002723	0.000020	0.000018
33.870000	-0.084247	-0.004987	0.010879	0.008877	0.000013	0.000016
33.880000	-0.084701	0.000000	0.004145	0.007891	0.000016	0.000017
33.890000	-0.085192	0.000000	0.009071	0.010369	0.000009	0.000013
33.900000	-0.085634	0.000000	0.003633	0.006755	0.000005	0.000011
33.910000	-0.086087	-0.008727	0.004255	0.009102	0.000011	0.000015
33.920000	-0.086554	-0.008727	0.007057	0.008116	0.000018	0.000019
33.930000	-0.087069	-0.004987	0.001702	0.001697	0.000010	0.000016
33.940000	-0.087559	-0.004987	0.003294	0.003182	0.000003	0.000013
33.950000	-0.088050	-0.004987	0.004805	0.002944	0.000002	0.000011
33.960000	-0.088553	0.000000	0.001167	0.007836	0.000005	0.000012
33.970000	-0.089117	0.000000	0.001692	0.004774	0.000013	0.000014
33.980000	-0.089608	-0.004987	0.002406	0.002544	0.000013	0.000014
33.990000	-0.090074	-0.013963	0.001301	0.006325	0.000046	0.000030
34.000000	-0.090540	-0.013963	0.000623	0.003964	0.000066	0.000040
34.009000	-0.091006	0.000000	0.007499	0.000874	0.000084	0.000046
34.020000	-0.091522	-0.004987	0.009456	0.008503	0.000072	0.000041
34.030000	-0.091975	-0.004987	0.011369	0.011444	0.000075	0.000043
34.040000	-0.092405	-0.012467	0.010770	0.006149	0.000052	0.000032
34.049000	-0.092859	0.000000	0.016242	0.010935	0.000069	0.000037
34.060000	-0.093362	0.000000	0.006885	0.011096	0.000058	0.000033
34.070000	-0.093815	-0.004987	0.005003	0.007803	0.000055	0.000032
34.080000	-0.094269	-0.004987	0.004892	0.006681	0.000053	0.000031
34.090000	-0.094735	-0.012467	0.007089	0.004662	0.000058	0.000034
34.100000	-0.095226	-0.008727	0.000386	0.001301	0.000021	0.000020
34.110000	-0.095680	-0.008727	0.000760	0.000654	0.000006	0.000009
34.120000	-0.096122	-0.004987	0.001986	0.001263	0.000000	0.000011
34.130000	-0.096563	-0.012467	0.000429	0.003428	0.000005	0.000014
34.140000	-0.097029	-0.012467	0.000181	0.002099	0.000007	0.000009
34.150000	-0.097459	-0.004987	0.008590	0.006850	0.000007	0.000014
34.160000	-0.097876	-0.004987	0.008997	0.011802	0.000019	0.000018
34.170000	-0.098305	-0.004987	0.005220	0.004911	0.000020	0.000019
34.180000	-0.098783	-0.017453	0.012050	0.020930	0.000048	0.000031
34.190000	-0.099188	-0.017453	0.006203	0.005483	0.000067	0.000039
34.200000	-0.099605	-0.004987	0.004459	0.004115	0.000077	0.000043
34.210000	-0.100010	-0.022440	0.005757	0.013062	0.000124	0.000065
34.220000	-0.100415	-0.004987	0.001152	0.008345	0.000150	0.000075
34.230000	-0.100758	-0.004987	0.010923	0.020031	0.000141	0.000069
34.240000	-0.101065	-0.013575	0.005757	0.005506	0.000121	0.000060
34.250000	-0.101359	-0.013575	0.005585	0.006577	0.000098	0.000052
34.259000	-0.101642	-0.008727	0.002768	0.000613	0.000045	0.000028
34.270000	-0.101948	-0.008727	0.004885	0.007544	0.000015	0.000016
34.280000	-0.102218	-0.008727	0.002075	0.003065	0.000007	0.000008
34.290000	-0.102476	-0.017453	0.013074	0.017850	0.000009	0.000015
34.299000	-0.102721	-0.008727	0.011921	0.009912	0.000014	0.000016
34.310000	-0.103003	-0.008727	0.014919	0.014993	0.000013	0.000016
34.320000	-0.103249	-0.008727	0.015512	0.016102	0.000011	0.000015
34.330000	-0.103482	-0.008727	0.018628	0.018734	0.000011	0.000015
34.340000	-0.103715	-0.012467	0.006525	0.008871	0.000007	0.000007
34.350000	-0.103972	-0.004987	0.012116	0.011887	0.000005	0.000012
34.360000	-0.104205	-0.004987	0.012731	0.007454	0.000012	0.000016
34.370000	-0.104438	-0.017453	0.002015	0.002396	0.000040	0.000028
34.380000	-0.104647	-0.008727	0.002704	0.003928	0.000040	0.000027
34.390000	-0.104880	-0.008727	0.006812	0.008151	0.000040	0.000027
34.400000	-0.105089	-0.012467	0.012559	0.013598	0.000024	0.000021
34.410000	-0.105285	-0.017453	0.003613	0.005352	0.000032	0.000025
34.420000	-0.105481	-0.017453	0.005448	0.008102	0.000013	0.000017
34.430000	-0.105677	-0.013575	0.009012	0.008858	0.000011	0.000016
34.440000	-0.105837	-0.008727	0.012462	0.006549	0.000021	0.000020
34.450000	-0.105972	-0.008727	0.015014	0.013265	0.000027	0.000023
34.460000	-0.106082	-0.012467	0.004589	0.004744	0.000007	0.000014
34.470000	-0.106193	-0.012467	0.006294	0.006207	0.000006	0.000008
34.480000	-0.106266	-0.017453	0.000768	0.000119	0.000006	0.000013
34.490000	-0.106340	-0.008727	0.005425	0.009612	0.000005	0.000013
34.500000	-0.106389	-0.008727	0.003812	0.000024	0.000004	0.000012
34.509000	-0.106413	-0.008727	0.004939	0.007649	0.000008	0.000014
34.520000	-0.106438	-0.008727	0.001322	0.002305	0.000011	0.000016
34.530000	-0.106450	-0.008727	0.004817	0.006737	0.000001	0.000011
34.540000	-0.106450	-0.012467	0.003952	0.006396	0.000007	0.000008
34.549000	-0.106475	-0.012467	0.007516	0.007053	0.000012	0.000006
34.560000	-0.106475	-0.012467	0.010679	0.009483	0.000016	0.000004
