当前时刻	小车位置	摆杆偏角	指标1	指标2	
15.840000	0.028986	0.098902	0.023642	0.001552
15.850000	0.029293	0.100356	0.019974	0.001056
15.860000	0.029170	0.098902	0.031230	0.000748
15.870000	0.028729	0.098902	0.011637	0.000565
15.880000	0.028042	0.098902	0.013095	0.000451
15.890000	0.027244	0.098902	0.040361	0.000366
15.900000	0.026594	0.098902	0.056523	0.000253
15.910000	0.025870	0.081449	0.042725	0.000229
15.920000	0.024963	0.081449	0.029756	0.000191
15.930000	0.023613	0.091630	0.014910	0.000156
15.940000	0.021994	0.093084	0.022652	0.000146
15.950000	0.020191	0.093084	0.021098	0.000150
15.960000	0.018375	0.093084	0.015675	0.000108
15.971000	0.016241	0.081449	0.010465	0.000079
15.980000	0.014082	0.081449	0.010096	0.000069
15.990000	0.011629	0.081449	0.006823	0.000066
16.000000	0.008771	0.081449	0.017404	0.000094
16.011000	0.005238	0.063995	0.015007	0.000070
16.020000	0.001681	0.065450	0.013758	0.000075
16.030000	-0.002122	0.065450	0.012205	0.000116
16.040000	-0.006072	0.052360	0.022352	0.000098
16.050000	-0.010034	0.043633	0.008524	0.000066
16.060000	-0.014143	0.043633	0.008461	0.000076
16.070000	-0.017873	0.026180	0.013127	0.000170
16.080000	-0.021602	0.004987	0.012606	0.000512
16.090000	-0.025306	0.004987	0.017086	0.000703
16.100000	-0.029268	0.010472	0.030478	0.000735
16.110000	-0.032727	0.010472	0.038557	0.000757
16.120000	-0.035892	0.000000	0.037524	0.000753
16.130000	-0.038799	-0.004987	0.067048	0.000479
16.140000	-0.041793	-0.004987	0.039151	0.000348
16.150000	-0.044369	-0.012467	0.035688	0.000403
16.160000	-0.046797	-0.012467	0.015697	0.000413
16.170000	-0.049312	-0.012467	0.013454	0.000331
16.180000	-0.052317	-0.038397	0.006575	0.000550
16.190000	-0.055212	-0.034907	0.012670	0.000601
16.200000	-0.058009	-0.034907	0.010160	0.000544
16.210000	-0.060646	-0.038397	0.038175	0.000559
16.221000	-0.063137	-0.045379	0.040658	0.000661
16.230000	-0.065087	-0.045379	0.031082	0.000400
16.240000	-0.066829	-0.052360	0.012572	0.000404
16.250000	-0.068473	-0.052360	0.016494	0.000422
16.261000	-0.070141	-0.057347	0.012472	0.000470
16.270000	-0.071466	-0.057347	0.010666	0.000425
16.280000	-0.072545	-0.057347	0.002731	0.000397
16.290000	-0.073575	-0.069813	0.011375	0.000451
16.300000	-0.074643	-0.069813	0.029029	0.000473
16.310000	-0.075833	-0.069813	0.043930	0.000407
16.320000	-0.076924	-0.069813	0.044317	0.000351
16.330000	-0.077979	-0.069813	0.034128	0.000313
16.340000	-0.078948	-0.069813	0.017329	0.000143
16.350000	-0.079721	-0.069813	0.010081	0.000060
16.360000	-0.080015	-0.069813	0.004766	0.000029
16.370000	-0.080015	-0.069813	0.001071	0.000016
16.380000	-0.079966	-0.069813	0.002196	0.000015
16.390000	-0.079868	-0.069813	0.001829	0.000017
16.400000	-0.079598	-0.069813	0.004158	0.000015
16.410000	-0.079059	-0.069813	0.005279	0.000022
16.420000	-0.078188	-0.069813	0.019620	0.000055
16.430000	-0.076814	-0.064827	0.010453	0.000060
16.440000	-0.075415	-0.061087	0.010007	0.000056
16.450000	-0.074078	-0.061087	0.007760	0.000054
16.460000	-0.072717	-0.052360	0.002112	0.000038
16.471000	-0.071061	-0.052360	0.008175	0.000008
16.480000	-0.069589	-0.052360	0.010424	0.000014
16.490000	-0.068289	-0.045379	0.008185	0.000035
16.500000	-0.067062	-0.045379	0.009601	0.000028
16.511000	-0.065455	-0.034907	0.008868	0.000060
16.520000	-0.063774	-0.031998	0.019694	0.000072
16.530000	-0.061799	-0.031998	0.018924	0.000062
16.540000	-0.059579	-0.012467	0.006945	0.000159
16.550000	-0.057347	-0.022440	0.005727	0.000158
16.560000	-0.054930	-0.022440	0.012700	0.000132
16.570000	-0.052943	-0.003491	0.002707	0.000234
16.580000	-0.051201	0.000000	0.013153	0.000323
16.590000	-0.049594	0.000000	0.016253	0.000243
16.600000	-0.047828	0.021817	0.036319	0.000578
16.610000	-0.046233	0.013963	0.036237	0.000626
16.620000	-0.044553	0.013963	0.034543	0.000521
16.630000	-0.042909	0.006981	0.023833	0.000438
16.640000	-0.041179	0.006981	0.030315	0.000416
16.650000	-0.039744	0.034907	0.009501	0.000311
16.660000	-0.038542	0.034907	0.036272	0.000368
16.670000	-0.037401	0.034907	0.035240	0.000398
16.680000	-0.036039	0.047997	0.021454	0.000564
16.690000	-0.034825	0.043633	0.010648	0.000616
16.700000	-0.033942	0.043633	0.013750	0.000454
16.710000	-0.033549	0.047997	0.040929	0.000447
16.721000	-0.033537	0.052360	0.059799	0.000558
16.730000	-0.033647	0.052360	0.044549	0.000512
16.740000	-0.033991	0.056723	0.058184	0.000646
16.750000	-0.034629	0.056723	0.045045	0.000759
16.761000	-0.035696	0.063995	0.030698	0.000945
16.770000	-0.036837	0.052360	0.011922	0.000833
16.780000	-0.037929	0.052360	0.015123	0.000743
16.790000	-0.038885	0.056723	0.043045	0.000604
16.800000	-0.039744	0.047997	0.034185	0.000431
16.810000	-0.040774	0.047997	0.023101	0.000143
16.820000	-0.041793	0.046542	0.012129	0.000105
16.830000	-0.042835	0.040724	0.014785	0.000104
16.840000	-0.043866	0.040724	0.014724	0.000065
16.850000	-0.045006	0.048869	0.014913	0.000062
16.860000	-0.046147	0.043633	0.017819	0.000059
16.870000	-0.047386	0.043633	0.018210	0.000057
16.880000	-0.048613	0.030543	0.004393	0.000138
16.890000	-0.049950	0.030543	0.012898	0.000190
16.900000	-0.051189	0.039270	0.012550	0.000186
16.910000	-0.052587	0.043633	0.007707	0.000200
16.920000	-0.054231	0.043633	0.004696	0.000222
16.930000	-0.056292	0.026180	0.020058	0.000148
16.940000	-0.058218	0.026180	0.011578	0.000088
16.950000	-0.060229	0.026180	0.011153	0.000091
16.960000	-0.062253	0.034907	0.024182	0.000116
16.971000	-0.064633	0.008727	0.017028	0.000190
16.980000	-0.067025	0.008727	0.009594	0.000178
16.990000	-0.069577	0.000000	0.013455	0.000228
17.000000	-0.072103	0.000000	0.024888	0.000255
17.011000	-0.074802	0.002909	0.009539	0.000221
17.020000	-0.077059	0.000000	0.014278	0.000122
17.030000	-0.079316	0.000000	0.016252	0.000094
17.040000	-0.081659	0.010472	0.015534	0.000136
17.050000	-0.083916	0.000000	0.027476	0.000118
17.060000	-0.086198	0.000000	0.018793	0.000122
17.070000	-0.088148	0.000000	0.014348	0.000137
17.080000	-0.090270	0.000000	0.005556	0.000169
17.090000	-0.092626	0.000000	0.013451	0.000110
17.100000	-0.095386	-0.004987	0.015136	0.000112
17.110000	-0.097900	-0.004987	0.003990	0.000119
17.120000	-0.100255	-0.008727	0.002360	0.000107
17.130000	-0.102476	-0.020362	0.009133	0.000092
17.140000	-0.104929	-0.020362	0.002898	0.000051
17.150000	-0.107186	-0.008727	0.009192	0.000074
17.160000	-0.109235	-0.029920	0.005077	0.000147
17.170000	-0.111111	-0.029920	0.016842	0.000192
17.180000	-0.113099	-0.034907	0.017315	0.000238
17.190000	-0.114951	-0.034907	0.019268	0.000264
17.200000	-0.116865	-0.034907	0.015137	0.000237
17.210000	-0.118754	-0.034907	0.010218	0.000147
17.221000	-0.120876	-0.038397	0.008033	0.000101
17.230000	-0.122826	-0.038397	0.010231	0.000031
17.240000	-0.124789	-0.047373	0.012944	0.000017
17.250000	-0.126751	-0.047373	0.008971	0.000009
17.261000	-0.128825	-0.052360	0.017197	0.000016
17.270000	-0.130726	-0.052360	0.013354	0.000013
17.280000	-0.132725	-0.052360	0.017430	0.000016
17.290000	-0.134663	-0.057347	0.015268	0.000003
17.300000	-0.136503	-0.057347	0.013593	0.000001
17.310000	-0.138172	-0.057347	0.007323	0.000008
17.320000	-0.139325	-0.069813	0.008152	0.000102
17.330000	-0.140208	-0.069813	0.017860	0.000181
17.340000	-0.140834	-0.069813	0.022330	0.000248
17.350000	-0.141251	-0.069813	0.013327	0.000292
17.360000	-0.141435	-0.069813	0.021886	0.000322
17.370000	-0.141533	-0.078540	0.006500	0.000372
17.380000	-0.141545	-0.069813	0.017438	0.000307
17.390000	-0.141557	-0.069813	0.020915	0.000249
17.400000	-0.141570	-0.069813	0.011809	0.000205
17.410000	-0.141557	-0.069813	0.016959	0.000170
17.420000	-0.141508	-0.069813	0.002891	0.000038
17.430000	-0.141202	-0.069813	0.002165	0.000034
17.440000	-0.140711	-0.069813	0.005340	0.000031
17.450000	-0.140134	-0.069813	0.011030	0.000029
17.460000	-0.139619	-0.069813	0.013727	0.000024
17.471000	-0.139043	-0.069813	0.014096	0.000015
17.480000	-0.138491	-0.069813	0.012383	0.000005
17.490000	-0.137939	-0.069813	0.009411	0.000002
17.500000	-0.137387	-0.069813	0.006171	0.000010
17.511000	-0.136626	-0.064827	0.008867	0.000007
17.520000	-0.135645	-0.064827	0.003802	0.000007
17.530000	-0.134345	-0.064827	0.009684	0.000002
17.540000	-0.132750	-0.069813	0.012287	0.000064
17.550000	-0.130799	-0.052360	0.014783	0.000087
17.560000	-0.128309	-0.052360	0.013802	0.000079
17.570000	-0.125942	-0.052360	0.017288	0.000079
17.580000	-0.123758	-0.047373	0.016485	0.000090
17.590000	-0.121882	-0.047373	0.021355	0.000053
17.600000	-0.120103	-0.052360	0.018779	0.000052
17.610000	-0.118655	-0.052360	0.021856	0.000063
17.620000	-0.117147	-0.034907	0.019172	0.000161
17.630000	-0.115552	-0.038397	0.028847	0.000158
17.640000	-0.113454	-0.038397	0.032349	0.000146
17.650000	-0.111013	-0.043633	0.030088	0.000194
17.660000	-0.108167	-0.034907	0.026333	0.000205
17.670000	-0.105027	-0.034907	0.027900	0.000152
17.680000	-0.101396	-0.023998	0.031513	0.000137
17.690000	-0.098011	-0.022440	0.024905	0.000136
17.700000	-0.094527	-0.022440	0.017016	0.000104
17.710000	-0.091117	-0.017453	0.020960	0.000109
17.721000	-0.087682	0.000000	0.017223	0.000169
17.730000	-0.084922	0.000000	0.024117	0.000247
17.740000	-0.082457	0.000000	0.023926	0.000284
17.750000	-0.080163	0.000000	0.034360	0.000285
17.761000	-0.077844	0.002909	0.027223	0.000299
17.770000	-0.075845	0.009973	0.057411	0.000301
17.780000	-0.074029	0.009973	0.040808	0.000304
17.790000	-0.072422	0.008727	0.033987	0.000292
17.800000	-0.070779	0.008727	0.019601	0.000276
17.810000	-0.068779	0.008727	0.026976	0.000254
17.820000	-0.066645	0.034907	0.044436	0.000445
17.830000	-0.064191	0.030543	0.021645	0.000450
17.840000	-0.061689	0.030543	0.015368	0.000449
17.850000	-0.059052	0.034907	0.008277	0.000476
17.860000	-0.056881	0.034907	0.006979	0.000476
17.870000	-0.054881	0.029089	0.017282	0.000178
17.880000	-0.052906	0.052360	0.027504	0.000231
17.890000	-0.050710	0.052360	0.031547	0.000252
17.900000	-0.048625	0.047997	0.035403	0.000204
17.910000	-0.046527	0.056723	0.032236	0.000205
17.920000	-0.044405	0.056723	0.033009	0.000204
17.930000	-0.042271	0.052360	0.009437	0.000074
17.940000	-0.040566	0.065450	0.006332	0.000066
17.950000	-0.039180	0.065450	0.011863	0.000114
17.960000	-0.038174	0.069813	0.018825	0.000178
17.971000	-0.037487	0.069813	0.044574	0.000268
17.980000	-0.037217	0.075631	0.071146	0.000462
17.990000	-0.037291	0.087266	0.043557	0.000879
18.000000	-0.037659	0.087266	0.022164	0.001194
18.011000	-0.038370	0.087266	0.018892	0.001388
18.020000	-0.039082	0.075631	0.030779	0.001337
18.030000	-0.039756	0.075631	0.056050	0.001167
18.040000	-0.040431	0.069813	0.038540	0.000709
18.050000	-0.041142	0.069813	0.015917	0.000352
18.060000	-0.042087	0.069813	0.008025	0.000082
18.070000	-0.043228	0.069813	0.009786	0.000058
18.080000	-0.044737	0.063995	0.011576	0.000026
18.090000	-0.046601	0.063995	0.017073	0.000041
18.100000	-0.049042	0.063995	0.027117	0.000090
18.110000	-0.051557	0.061087	0.019361	0.000136
18.120000	-0.054255	0.061087	0.006676	0.000195
18.130000	-0.056954	0.047997	0.009553	0.000199
18.140000	-0.059886	0.047997	0.005508	0.000195
18.150000	-0.062413	0.034907	0.012021	0.000179
18.160000	-0.064977	0.034907	0.007435	0.000143
18.170000	-0.067553	0.034907	0.004305	0.000067
18.180000	-0.070546	0.008727	0.008416	0.000269
18.190000	-0.073391	0.004987	0.010707	0.000374
18.200000	-0.076446	0.004987	0.004244	0.000370
18.210000	-0.079611	0.000000	0.011223	0.000382
18.221000	-0.083107	-0.008727	0.020717	0.000433
18.230000	-0.086161	-0.008727	0.019844	0.000235
18.240000	-0.089203	-0.008727	0.002302	0.000118
18.250000	-0.092061	-0.008727	0.008842	0.000096
18.261000	-0.094981	-0.021332	0.012699	0.000099
18.270000	-0.097508	-0.034907	0.012789	0.000167
18.280000	-0.100010	-0.034907	0.002633	0.000212
18.290000	-0.102476	-0.043633	0.011573	0.000340
18.300000	-0.104671	-0.052360	0.012276	0.000548
18.310000	-0.106732	-0.052360	0.025098	0.000655
18.320000	-0.108315	-0.057347	0.053297	0.000703
18.330000	-0.109639	-0.069813	0.075107	0.001039
18.340000	-0.110743	-0.069813	0.109556	0.001231
18.350000	-0.111443	-0.069813	0.123697	0.001290
18.360000	-0.111602	-0.074800	0.079446	0.001461
18.370000	-0.111602	-0.074800	0.086844	0.001526
18.380000	-0.111602	-0.074800	0.035486	0.001305
18.390000	-0.111565	-0.074800	0.023520	0.001099
18.400000	-0.111529	-0.069813	0.050138	0.000851
18.410000	-0.111516	-0.074800	0.021191	0.000593
18.420000	-0.111516	-0.074800	0.051964	0.000391
18.430000	-0.111516	-0.069813	0.042935	0.000221
18.440000	-0.111492	-0.069813	0.028560	0.000098
18.450000	-0.111246	-0.069813	0.012692	0.000064
18.460000	-0.110719	-0.069813	0.006847	0.000012
18.471000	-0.109909	-0.069813	0.003271	0.000018
18.480000	-0.108940	-0.069813	0.009563	0.000014
18.490000	-0.107640	-0.069813	0.022228	0.000020
18.500000	-0.105910	-0.069813	0.044732	0.000100
18.511000	-0.103408	-0.073304	0.051903	0.000275
18.520000	-0.100648	-0.069813	0.036250	0.000401
18.530000	-0.097765	-0.069813	0.024598	0.000527
18.540000	-0.094919	-0.064827	0.018402	0.000571
18.550000	-0.092159	-0.052360	0.005682	0.000496
18.560000	-0.088982	-0.052360	0.012857	0.000343
18.570000	-0.085903	-0.043633	0.011374	0.000219
18.580000	-0.082714	-0.034907	0.019342	0.000091
18.590000	-0.079353	-0.034907	0.000589	0.000019
18.600000	-0.075624	-0.017453	0.008119	0.000106
18.610000	-0.072337	-0.017453	0.009270	0.000117
18.620000	-0.069074	-0.004987	0.026491	0.000210
18.630000	-0.065798	0.000000	0.033538	0.000267
18.640000	-0.062155	0.000000	0.035380	0.000270
18.650000	-0.058647	0.000000	0.025479	0.000181
18.660000	-0.055028	0.000000	0.018025	0.000176
18.670000	-0.051299	0.000000	0.003995	0.000147
18.680000	-0.047239	0.004987	0.014595	0.000131
18.690000	-0.043633	0.039270	0.009492	0.000344
18.700000	-0.040063	0.039270	0.006009	0.000435
18.710000	-0.036604	0.047997	0.023255	0.000560
18.721000	-0.033145	0.063995	0.009635	0.000882
18.730000	-0.030262	0.063995	0.026468	0.001031
18.740000	-0.027588	0.078540	0.047392	0.001153
18.750000	-0.024950	0.078540	0.057847	0.001218
18.761000	-0.022055	0.082903	0.084660	0.001185
18.770000	-0.019578	0.098902	0.020407	0.001162
18.780000	-0.017443	0.098902	0.006752	0.001211
18.790000	-0.015750	0.104720	0.040135	0.001151
18.800000	-0.014585	0.122173	0.039132	0.001654
18.810000	-0.013775	0.122173	0.048410	0.001991
18.820000	-0.013420	0.122173	0.007817	0.001955
18.830000	-0.013358	0.133809	0.026891	0.002246
18.840000	-0.013395	0.133809	0.058404	0.002320
18.850000	-0.013604	0.139626	0.073187	0.002033
18.860000	-0.014033	0.139626	0.125102	0.001802
18.870000	-0.014610	0.139626	0.170257	0.001594
18.880000	-0.015223	0.133809	0.136232	0.001076
18.890000	-0.015959	0.133809	0.111090	0.000721
18.900000	-0.016916	0.139626	0.080127	0.000385
18.910000	-0.018363	0.139626	0.039139	0.000204
18.920000	-0.020363	0.139626	0.021502	0.000160
18.930000	-0.023209	0.148353	0.036346	0.000415
18.940000	-0.026533	0.148353	0.007854	0.000686
18.950000	-0.030385	0.148353	0.011638	0.000935
18.960000	-0.034543	0.139626	0.017462	0.001025
18.971000	-0.039486	0.139626	0.026118	0.001146
18.980000	-0.044246	0.139626	0.004826	0.001139
18.990000	-0.049570	0.122173	0.024654	0.000894
19.000000	-0.055225	0.122173	0.022409	0.000688
19.011000	-0.061677	0.104720	0.019249	0.000564
19.020000	-0.067602	0.104720	0.004629	0.000396
19.030000	-0.073931	0.104720	0.008679	0.000220
19.040000	-0.080518	0.081449	0.002776	0.000207
19.050000	-0.087277	0.069813	0.011558	0.000165
19.060000	-0.094870	0.069813	0.011819	0.000174
19.070000	-0.101887	0.047997	0.023519	0.000287
19.080000	-0.108732	0.030543	0.066062	0.000541
19.090000	-0.115491	0.030543	0.087185	0.000697
19.100000	-0.122569	0.000000	0.097871	0.001456
19.110000	-0.128812	0.000000	0.067653	0.001800
19.120000	-0.135093	0.000000	0.023383	0.001770
19.130000	-0.141422	-0.017453	0.043669	0.001655
19.140000	-0.148807	-0.017453	0.053488	0.001533
19.150000	-0.155578	-0.034907	0.037930	0.000924
19.160000	-0.162190	-0.047373	0.024166	0.000847
19.170000	-0.168299	-0.047373	0.063305	0.000887
19.180000	-0.174628	-0.064827	0.089448	0.001065
19.190000	-0.179817	-0.087266	0.084999	0.001880
19.200000	-0.184687	-0.087266	0.023924	0.002138
19.210000	-0.189508	-0.099733	0.089347	0.002325
19.221000	-0.194893	-0.109706	0.139688	0.002573
19.230000	-0.199885	-0.109706	0.152810	0.002306
19.240000	-0.205037	-0.122173	0.158938	0.001631
19.250000	-0.210030	-0.122173	0.122195	0.001243
19.261000	-0.215108	-0.134640	0.037875	0.000927
19.270000	-0.219218	-0.139626	0.016426	0.000690
19.280000	-0.222665	-0.139626	0.028430	0.000659
19.290000	-0.225559	-0.157080	0.028296	0.000852
19.300000	-0.227866	-0.174533	0.065395	0.001495
19.310000	-0.230086	-0.174533	0.048909	0.001771
19.320000	-0.231865	-0.174533	0.068044	0.001887
19.330000	-0.233361	-0.174533	0.081017	0.001960
19.340000	-0.234391	-0.174533	0.051487	0.001721
19.350000	-0.234968	-0.187000	0.028380	0.001412
19.360000	-0.234968	-0.187000	0.003592	0.001294
19.370000	-0.234698	-0.183260	0.014170	0.001192
19.380000	-0.234023	-0.174533	0.007736	0.001048
19.390000	-0.232809	-0.174533	0.034857	0.000947
19.400000	-0.231300	-0.174533	0.016230	0.000615
19.410000	-0.229387	-0.174533	0.006139	0.000390
19.420000	-0.227068	-0.174533	0.020971	0.000343
19.430000	-0.223891	-0.174533	0.039345	0.000491
19.440000	-0.220444	-0.157080	0.045058	0.000461
19.450000	-0.216531	-0.157080	0.041438	0.000467
19.460000	-0.212189	-0.152093	0.026831	0.000442
19.471000	-0.207025	-0.139626	0.014810	0.000332
19.480000	-0.202314	-0.139626	0.004931	0.000199
19.490000	-0.197420	-0.122173	0.007151	0.000204
19.500000	-0.192415	-0.122173	0.012148	0.000157
19.511000	-0.186711	-0.104720	0.012842	0.000165
19.520000	-0.181571	-0.087266	0.013570	0.000332
19.530000	-0.176247	-0.087266	0.010763	0.000339
19.540000	-0.170875	-0.064827	0.035968	0.000645
19.550000	-0.165526	-0.052360	0.035226	0.001028
19.560000	-0.159700	-0.052360	0.008782	0.001117
19.570000	-0.154499	-0.029920	0.008742	0.001350
19.580000	-0.149015	-0.008727	0.025548	0.001983
19.590000	-0.143348	-0.008727	0.064154	0.001925
19.600000	-0.136982	0.000000	0.066922	0.001737
19.610000	-0.131253	0.000000	0.050309	0.001635
19.620000	-0.125819	0.000000	0.020078	0.001221
19.630000	-0.120385	0.043633	0.102369	0.001185
19.640000	-0.114485	0.043633	0.088868	0.001170
19.650000	-0.109124	0.061087	0.062717	0.001397
19.660000	-0.103948	0.069813	0.078087	0.001723
19.670000	-0.099213	0.069813	0.070955	0.001888
19.680000	-0.094331	0.087266	0.023200	0.001643
19.690000	-0.090369	0.104720	0.017826	0.002077
19.700000	-0.086873	0.104720	0.039462	0.002062
19.710000	-0.083818	0.122173	0.040227	0.002456
19.721000	-0.081070	0.130900	0.111219	0.003138
19.730000	-0.079120	0.130900	0.067805	0.003298
19.740000	-0.077709	0.139626	0.062914	0.003247
19.750000	-0.076642	0.139626	0.036932	0.003263
19.761000	-0.075857	0.157080	0.065382	0.003388
19.770000	-0.075587	0.161443	0.041539	0.003397
19.780000	-0.075698	0.161443	0.099690	0.003520
19.790000	-0.076250	0.157080	0.113708	0.003329
19.800000	-0.077439	0.165806	0.041774	0.003521
19.810000	-0.079329	0.165806	0.010166	0.003114
19.820000	-0.081279	0.162897	0.096212	0.002556
19.830000	-0.083401	0.157080	0.091252	0.002002
19.840000	-0.085732	0.157080	0.110115	0.001692
19.850000	-0.088700	0.157080	0.072317	0.001197
19.860000	-0.091779	0.130900	0.043463	0.000753
19.870000	-0.095067	0.130900	0.015545	0.000469
19.880000	-0.098636	0.139626	0.016474	0.000360
19.890000	-0.102881	0.139626	0.014427	0.000288
19.900000	-0.107113	0.127991	0.028047	0.000156
19.910000	-0.111737	0.104720	0.020946	0.000190
19.920000	-0.116840	0.104720	0.019834	0.000181
19.930000	-0.122789	0.095993	0.021094	0.000169
19.940000	-0.128395	0.081449	0.008978	0.000183
19.950000	-0.134222	0.081449	0.009926	0.000188
19.960000	-0.140183	0.069813	0.003259	0.000137
19.971000	-0.146685	0.047997	0.022964	0.000333
19.980000	-0.152757	0.047997	0.018564	0.000358
19.990000	-0.159013	0.040724	0.024015	0.000302
20.000000	-0.165416	0.040724	0.025361	0.000297
20.011000	-0.172641	0.000000	0.013224	0.000713
20.020000	-0.179093	-0.008727	0.056348	0.000881
20.030000	-0.185435	-0.008727	0.059128	0.000993
20.040000	-0.191409	-0.020362	0.045358	0.001150
20.050000	-0.197199	-0.043633	0.039386	0.001631
20.060000	-0.203418	-0.043633	0.012638	0.001362
20.070000	-0.209147	-0.069813	0.051809	0.001564
20.080000	-0.214814	-0.087266	0.006882	0.002179
20.090000	-0.220273	-0.087266	0.031180	0.002394
20.100000	-0.225805	-0.104720	0.058391	0.002583
20.110000	-0.230196	-0.104720	0.120162	0.002807
20.120000	-0.234146	-0.104720	0.122908	0.002458
20.130000	-0.237569	-0.139626	0.066223	0.002849
20.140000	-0.240881	-0.139626	0.140300	0.003224
20.150000	-0.243493	-0.144613	0.100935	0.003218
20.160000	-0.245542	-0.157080	0.044442	0.003665
20.170000	-0.247149	-0.157080	0.040213	0.003977
20.180000	-0.248584	-0.157080	0.028175	0.003145
20.190000	-0.249639	-0.174533	0.058251	0.003069
20.200000	-0.250424	-0.174533	0.052831	0.002853
20.210000	-0.250878	-0.174533	0.033653	0.002310
20.221000	-0.250927	-0.174533	0.011648	0.001998
20.230000	-0.250706	-0.174533	0.009332	0.001841
20.240000	-0.250007	-0.174533	0.011083	0.001290
20.250000	-0.248768	-0.174533	0.004494	0.000963
20.261000	-0.246891	-0.174533	0.030243	0.000765
20.270000	-0.244745	-0.174533	0.035332	0.000641
20.280000	-0.242328	-0.174533	0.038647	0.000566
20.290000	-0.239654	-0.169546	0.046568	0.000462
20.300000	-0.236759	-0.157080	0.040048	0.000344
20.310000	-0.233361	-0.157080	0.023901	0.000236
20.320000	-0.229926	-0.157080	0.014668	0.000141
20.330000	-0.226075	-0.139626	0.018711	0.000082
20.340000	-0.221781	-0.139626	0.021976	0.000044
20.350000	-0.216715	-0.139626	0.019909	0.000041
20.360000	-0.211735	-0.122173	0.018511	0.000064
20.370000	-0.206485	-0.122173	0.013690	0.000053
20.380000	-0.200830	-0.122173	0.006939	0.000039
20.390000	-0.194365	-0.122173	0.016857	0.000119
20.400000	-0.188465	-0.104720	0.018104	0.000127
20.410000	-0.182651	-0.087266	0.038793	0.000167
20.420000	-0.176566	-0.087266	0.035892	0.000171
20.430000	-0.169538	-0.069813	0.035116	0.000229
20.440000	-0.163085	-0.052360	0.023101	0.000359
20.450000	-0.156510	-0.052360	0.016659	0.000404
20.460000	-0.150083	-0.038397	0.010813	0.000470
20.471000	-0.142845	-0.017453	0.016683	0.000841
20.480000	-0.136356	-0.017453	0.015212	0.000882
20.490000	-0.129830	0.000000	0.029756	0.000925
20.500000	-0.123292	0.000000	0.025173	0.000943
20.511000	-0.116288	0.010472	0.030501	0.000927
20.520000	-0.109995	0.040724	0.010155	0.001210
20.530000	-0.103862	0.040724	0.058250	0.001441
20.540000	-0.098109	0.061087	0.054025	0.001901
20.550000	-0.092761	0.065450	0.005817	0.002287
20.560000	-0.087253	0.065450	0.026939	0.002352
20.570000	-0.082150	0.087266	0.080848	0.002158
20.580000	-0.076949	0.104720	0.130905	0.002450
20.590000	-0.071735	0.104720	0.157451	0.002003
20.600000	-0.066252	0.122173	0.144451	0.001972
20.610000	-0.061370	0.122173	0.119710	0.001959
20.620000	-0.056770	0.122173	0.081526	0.001557
20.630000	-0.052550	0.139626	0.066071	0.001179
20.640000	-0.048539	0.139626	0.024217	0.001078
20.650000	-0.045534	0.157080	0.022275	0.001114
20.660000	-0.043154	0.165806	0.006898	0.001489
20.670000	-0.041216	0.165806	0.010868	0.001780
20.680000	-0.039560	0.180351	0.003830	0.002166
20.690000	-0.038493	0.180351	0.032558	0.002451
20.700000	-0.037879	0.180351	0.050241	0.002304
20.710000	-0.037634	0.187623	0.040668	0.002182
20.721000	-0.037671	0.197804	0.076685	0.002430
20.730000	-0.037916	0.197804	0.083478	0.002220
20.740000	-0.038628	0.191986	0.013373	0.002022
20.750000	-0.039953	0.191986	0.014585	0.001989
20.761000	-0.042283	0.200713	0.041807	0.002087
20.770000	-0.044982	0.183260	0.011728	0.001569
20.780000	-0.048012	0.183260	0.024070	0.001221
20.790000	-0.051275	0.174533	0.067133	0.000994
20.800000	-0.054685	0.174533	0.091166	0.000758
20.810000	-0.058868	0.174533	0.020241	0.000331
20.820000	-0.063075	0.162897	0.005123	0.000266
20.830000	-0.067737	0.148353	0.005472	0.000170
20.840000	-0.072815	0.148353	0.003102	0.000158
20.850000	-0.078862	0.139626	0.003352	0.000115
20.860000	-0.084836	0.139626	0.013227	0.000088
20.870000	-0.091129	0.130900	0.019751	0.000129
20.880000	-0.097814	0.104720	0.033369	0.000159
20.890000	-0.105493	0.104720	0.035552	0.000161
20.900000	-0.112571	0.087266	0.037706	0.000193
20.910000	-0.119551	0.069813	0.003324	0.000226
20.920000	-0.126850	0.069813	0.001529	0.000182
20.930000	-0.135007	0.052360	0.025475	0.000212
20.940000	-0.142551	0.034907	0.044650	0.000306
20.950000	-0.150328	0.034907	0.046004	0.000270
20.960000	-0.158179	0.000000	0.045984	0.000460
20.971000	-0.167035	-0.012467	0.049030	0.000701
20.980000	-0.174947	-0.012467	0.048821	0.000673
20.990000	-0.183006	-0.039893	0.073006	0.000784
21.000000	-0.190931	-0.039893	0.064899	0.000810
21.011000	-0.199738	-0.069813	0.009502	0.000926
21.020000	-0.207356	-0.092253	0.017768	0.001416
21.030000	-0.214421	-0.092253	0.016913	0.001716
21.040000	-0.220886	-0.122173	0.022462	0.002378
21.050000	-0.226872	-0.152093	0.144996	0.003871
21.060000	-0.233484	-0.152093	0.222783	0.004158
21.070000	-0.239372	-0.174533	0.230090	0.004416
21.080000	-0.245002	-0.191986	0.190169	0.005224
21.090000	-0.250179	-0.191986	0.117658	0.004965
21.100000	-0.254840	-0.209439	0.013360	0.004381
21.110000	-0.258336	-0.209439	0.020338	0.004240
