当前时刻	小车位置	摆杆偏角	残差范数	
43.981000	-0.047509	0.014544	0.012957
43.991000	-0.047092	0.002909	0.000952
44.000000	-0.046662	0.000000	0.003767
44.010000	-0.046233	0.000000	0.003139
44.021000	-0.045755	0.019947	0.017369
44.031000	-0.045325	0.019947	0.014276
44.040000	-0.044884	0.002909	0.005446
44.050000	-0.044454	0.004987	0.002578
44.060000	-0.044062	0.004987	0.002162
44.071000	-0.043669	0.013963	0.007249
44.081000	-0.043363	0.014544	0.006626
44.090000	-0.043081	0.014544	0.005501
44.100000	-0.042835	0.002909	0.007066
44.111000	-0.042590	0.002909	0.005724
44.121000	-0.042394	0.008727	0.001324
44.130000	-0.042234	0.002909	0.004455
44.140000	-0.042087	0.002909	0.003384
44.151000	-0.041940	0.023271	0.017900
44.161000	-0.041817	0.004987	0.003266
44.170000	-0.041694	0.004987	0.002513
44.180000	-0.041584	0.002909	0.003901
44.191000	-0.041474	0.017453	0.011628
44.201000	-0.041400	0.017453	0.009868
44.210000	-0.041326	0.027925	0.018799
44.220000	-0.041277	0.014544	0.002234
44.231000	-0.041253	0.014544	0.001942
44.241000	-0.041253	0.004987	0.007765
44.250000	-0.041253	0.004987	0.006079
44.260000	-0.041265	0.004987	0.004545
44.271000	-0.041277	0.004987	0.003196
44.281000	-0.041351	0.004987	0.002038
44.290000	-0.041461	0.004987	0.001071
44.300000	-0.041633	0.004987	0.000277
44.310000	-0.041829	0.004987	0.000352
44.321000	-0.042050	0.004987	0.000837
44.331000	-0.042246	0.014544	0.010717
44.340000	-0.042430	0.014544	0.009254
44.350000	-0.042614	0.013963	0.007366
44.361000	-0.042823	0.000000	0.007623
44.371000	-0.043031	0.000000	0.005963
44.380000	-0.043277	0.004987	0.000522
44.390000	-0.043534	0.004987	0.000918
44.401000	-0.043841	0.014544	0.010798
44.411000	-0.044135	0.002909	0.002296
44.420000	-0.044430	0.002909	0.001488
44.430000	-0.044749	0.008727	0.005048
44.441000	-0.045129	0.017453	0.013351
44.451000	-0.045497	0.017453	0.011407
44.460000	-0.045877	0.004987	0.002737
44.470000	-0.046294	0.004987	0.001903
44.481000	-0.046773	0.010472	0.004382
44.491000	-0.047227	0.004987	0.001356
44.500000	-0.047705	0.000000	0.005551
44.510000	-0.048196	0.000000	0.003952
44.521000	-0.048760	0.013963	0.011399
44.531000	-0.049312	0.013963	0.010064
44.540000	-0.049864	0.014544	0.009442
44.550000	-0.050453	0.000000	0.006253
44.560000	-0.051078	0.000000	0.004613
44.571000	-0.051802	0.027925	0.024778
44.581000	-0.052465	0.019947	0.013063
44.590000	-0.053115	0.019947	0.011241
44.600000	-0.053802	0.009973	0.000313
44.611000	-0.054611	0.010472	0.000865
44.621000	-0.055433	0.010472	0.001385
44.630000	-0.056341	0.014544	0.005970
44.640000	-0.057273	0.014544	0.005748
44.651000	-0.058340	0.027925	0.018967
44.661000	-0.059346	0.002909	0.008553
44.670000	-0.060401	0.002909	0.006195
44.680000	-0.061554	0.000000	0.006974
44.691000	-0.062879	0.011636	0.007046
44.701000	-0.064106	0.011636	0.006996
44.710000	-0.065332	0.000000	0.004750
44.720000	-0.066608	0.000000	0.002798
44.731000	-0.068055	0.000000	0.001179
44.741000	-0.069343	0.000000	0.000413
44.750000	-0.070582	0.000000	0.001420
44.760000	-0.071870	0.000000	0.002317
44.771000	-0.073306	0.000000	0.003033
44.781000	-0.074581	0.000000	0.003563
44.790000	-0.075833	0.000000	0.003959
44.800000	-0.077084	0.000000	0.004249
44.810000	-0.078372	0.000000	0.004456
44.821000	-0.079746	-0.008727	0.004130
44.831000	-0.080997	-0.012467	0.006209
44.840000	-0.082260	-0.012467	0.004123
44.850000	-0.083548	-0.017453	0.007356
44.861000	-0.084910	-0.017453	0.005027
44.871000	-0.086149	-0.017453	0.003110
44.880000	-0.087388	-0.008727	0.007162
44.890000	-0.088541	-0.008727	0.006792
44.901000	-0.089767	-0.008727	0.006344
44.911000	-0.090822	-0.008727	0.005859
44.920000	-0.091890	-0.008727	0.005384
44.930000	-0.092969	-0.012467	0.001202
44.941000	-0.094098	-0.022440	0.008496
44.951000	-0.095103	-0.022440	0.006468
44.960000	-0.096097	-0.008727	0.008995
44.970000	-0.097115	-0.012467	0.004258
44.981000	-0.098219	-0.012467	0.003992
44.991000	-0.099188	-0.012467	0.003726
45.000000	-0.100096	-0.012467	0.003475
45.010000	-0.101016	-0.013575	0.002142
45.021000	-0.102071	-0.022440	0.006730
45.031000	-0.103028	-0.022440	0.005140
45.040000	-0.103935	-0.017453	0.001223
45.050000	-0.104819	-0.017453	0.001484
45.060000	-0.105690	-0.017453	0.001652
45.071000	-0.106634	-0.008727	0.010475
45.081000	-0.107481	-0.023271	0.005596
45.090000	-0.108315	-0.023271	0.004341
45.100000	-0.109112	-0.013575	0.006446
45.111000	-0.109946	-0.017453	0.001749
45.121000	-0.110670	-0.017453	0.001691
45.130000	-0.111394	-0.022440	0.003360
45.140000	-0.112105	-0.022440	0.002533
45.151000	-0.112902	-0.017453	0.003160
45.161000	-0.113602	-0.008727	0.011575
45.170000	-0.114239	-0.008727	0.009703
45.180000	-0.114853	-0.017453	0.000668
45.191000	-0.115503	-0.022440	0.005483
45.201000	-0.116104	-0.022440	0.004393
45.210000	-0.116730	-0.022440	0.003417
45.220000	-0.117367	-0.022440	0.002572
45.231000	-0.118067	-0.026180	0.005607
45.241000	-0.118668	-0.017453	0.004365
45.250000	-0.119207	-0.027427	0.006148
45.260000	-0.119686	-0.027427	0.004887
45.271000	-0.120177	-0.022440	0.001158
45.281000	-0.120594	-0.022440	0.001112
45.290000	-0.120986	-0.013963	0.009473
45.300000	-0.121342	-0.017453	0.004311
45.310000	-0.121673	-0.017453	0.003449
45.321000	-0.122004	-0.017453	0.002705
45.331000	-0.122299	-0.012467	0.007065
45.340000	-0.122581	-0.012467	0.005656
45.350000	-0.122838	-0.013575	0.003362
45.361000	-0.123121	-0.017453	0.001299
45.371000	-0.123378	-0.017453	0.001215
45.380000	-0.123636	-0.013575	0.002819
45.390000	-0.123881	-0.013575	0.002288
45.401000	-0.124151	-0.017453	0.002040
45.411000	-0.124409	-0.008727	0.007044
45.420000	-0.124654	-0.008727	0.005809
45.430000	-0.124899	-0.012467	0.001020
45.441000	-0.125169	-0.012467	0.000809
45.451000	-0.125427	-0.012467	0.000676
45.460000	-0.125684	-0.008727	0.004332
45.470000	-0.125954	-0.008727	0.003624
45.481000	-0.126249	-0.022440	0.010677
45.491000	-0.126531	-0.008727	0.005020
45.500000	-0.126825	-0.008727	0.004312
45.510000	-0.127119	-0.012467	0.000081
45.521000	-0.127451	-0.017453	0.004914
45.531000	-0.127733	-0.017453	0.003891
45.540000	-0.128015	-0.008727	0.005731
45.550000	-0.128273	-0.022440	0.008793
45.560000	-0.128518	-0.022440	0.007065
45.571000	-0.128751	-0.026180	0.009318
45.581000	-0.128935	-0.013575	0.005204
45.590000	-0.129082	-0.013575	0.004530
45.600000	-0.129205	-0.021332	0.003912
45.611000	-0.129291	-0.020944	0.002779
45.621000	-0.129327	-0.020944	0.002234
45.630000	-0.129340	-0.029089	0.009949
45.640000	-0.129340	-0.029089	0.008167
45.651000	-0.129340	-0.029920	0.007506
45.661000	-0.129327	-0.029920	0.006149
45.670000	-0.129303	-0.029920	0.005077
45.680000	-0.129254	-0.029920	0.004262
45.691000	-0.129070	-0.029920	0.003652
45.701000	-0.128763	-0.029920	0.003215
45.710000	-0.128358	-0.024933	0.002106
45.720000	-0.127868	-0.026180	0.000223
45.731000	-0.127267	-0.026180	0.000399
45.741000	-0.126629	-0.017453	0.007858
45.750000	-0.125930	-0.017453	0.005854
45.760000	-0.125169	-0.022440	0.000932
45.771000	-0.124335	-0.017453	0.003509
45.781000	-0.123574	-0.017453	0.002143
45.790000	-0.122777	-0.012467	0.005958
45.800000	-0.121955	-0.013575	0.003020
45.810000	-0.121097	-0.013575	0.001706
45.821000	-0.120140	-0.012467	0.001757
45.831000	-0.119318	-0.008727	0.004392
45.840000	-0.118484	-0.008727	0.002886
45.850000	-0.117662	-0.004987	0.005383
45.861000	-0.116766	-0.004987	0.003738
45.871000	-0.115932	-0.004987	0.002398
45.880000	-0.115135	-0.008727	0.002439
45.890000	-0.114338	-0.008727	0.002589
45.901000	-0.113516	-0.012467	0.006365
45.911000	-0.112780	-0.008727	0.001918
45.920000	-0.112056	-0.008727	0.001924
45.930000	-0.111345	0.000000	0.006815
45.941000	-0.110498	0.000000	0.005274
45.951000	-0.109713	0.000000	0.003949
45.960000	-0.108965	0.000000	0.002842
45.970000	-0.108266	0.000000	0.001940
45.981000	-0.107505	0.000000	0.001224
45.991000	-0.106806	0.000000	0.000675
46.000000	-0.106119	0.000000	0.000266
46.010000	-0.105407	-0.004987	0.005012
46.021000	-0.104684	-0.008727	0.008054
46.031000	-0.104046	-0.008727	0.006731
46.040000	-0.103433	0.000000	0.003158
46.050000	-0.102819	0.000000	0.002586
46.060000	-0.102194	0.000000	0.002055
46.071000	-0.101494	0.000000	0.001573
46.081000	-0.100807	0.000000	0.001157
46.090000	-0.100108	0.000000	0.000806
46.100000	-0.099421	0.000000	0.000518
46.111000	-0.098710	-0.008727	0.008438
46.121000	-0.098060	-0.008727	0.007051
46.130000	-0.097422	-0.003491	0.000601
46.140000	-0.096772	-0.003491	0.000514
46.151000	-0.096011	0.000000	0.003032
46.161000	-0.095300	0.000000	0.002409
46.170000	-0.094564	0.000000	0.001841
46.180000	-0.093840	0.000000	0.001341
46.191000	-0.093055	0.000000	0.000913
46.201000	-0.092331	0.000000	0.000555
46.210000	-0.091620	0.000000	0.000262
46.220000	-0.090884	0.000000	0.000034
46.231000	-0.090074	0.000000	0.000185
46.241000	-0.089326	-0.008727	0.009016
46.250000	-0.088614	-0.008727	0.007552
46.260000	-0.087915	-0.008727	0.006274
46.271000	-0.087155	0.000000	0.003536
46.281000	-0.086431	0.000000	0.002862
46.290000	-0.085658	-0.004987	0.002775
46.300000	-0.084861	0.000000	0.002521
46.310000	-0.084039	0.000000	0.001876
46.321000	-0.083168	0.000000	0.001300
46.331000	-0.082371	0.000000	0.000803
46.340000	-0.081561	0.000000	0.000385
46.350000	-0.080751	0.000000	0.000050
46.361000	-0.079819	-0.008727	0.008967
46.371000	-0.078985	-0.008727	0.007620
46.380000	-0.078163	0.000000	0.002292
46.390000	-0.077366	0.000000	0.001736
46.401000	-0.076458	0.000000	0.001214
46.411000	-0.075599	0.000000	0.000743
46.420000	-0.074729	0.000000	0.000331
46.430000	-0.073821	0.000000	0.000024
46.441000	-0.072852	0.000000	0.000330
46.451000	-0.071981	0.000000	0.000563
46.460000	-0.071098	0.000000	0.000757
46.470000	-0.070214	0.000000	0.000910
46.481000	-0.069209	0.000000	0.001036
46.491000	-0.068301	0.000000	0.001125
46.500000	-0.067405	0.008727	0.007535
46.510000	-0.066534	0.008727	0.005915
46.521000	-0.065578	0.000000	0.004207
46.531000	-0.064682	0.000000	0.003810
46.540000	-0.063774	0.000000	0.003410
46.550000	-0.062903	0.000000	0.003029
46.560000	-0.062069	0.000000	0.002683
46.571000	-0.061149	-0.003491	0.005874
46.581000	-0.060315	0.000000	0.001506
46.590000	-0.059432	0.000000	0.001387
46.600000	-0.058537	0.000000	0.001314
46.611000	-0.057567	0.013963	0.012689
46.621000	-0.056721	0.013963	0.010193
46.630000	-0.055826	0.000000	0.005948
46.640000	-0.054918	0.000000	0.005286
46.651000	-0.053924	0.000000	0.004640
46.661000	-0.053041	0.009973	0.005939
46.670000	-0.052219	0.009973	0.004689
46.680000	-0.051385	0.000000	0.006366
46.691000	-0.050477	0.002909	0.002579
46.701000	-0.049631	0.002909	0.002297
46.710000	-0.048785	0.000000	0.004950
46.720000	-0.047975	0.000000	0.004205
46.731000	-0.047092	0.000000	0.003566
46.741000	-0.046282	0.002909	0.000144
46.750000	-0.045460	0.002909	0.000249
46.760000	-0.044614	0.014544	0.011305
46.771000	-0.043669	0.000000	0.005452
46.781000	-0.042798	0.000000	0.004773
46.790000	-0.041952	0.013963	0.009811
46.800000	-0.041106	0.004987	0.001123
46.810000	-0.040271	0.004987	0.001210
46.821000	-0.039351	-0.003491	0.009725
46.831000	-0.038481	0.017453	0.012738
46.840000	-0.037634	0.017453	0.010316
46.850000	-0.036800	0.014544	0.005298
46.861000	-0.035917	0.000000	0.010512
46.871000	-0.035156	0.000000	0.008920
46.880000	-0.034383	0.002909	0.004550
46.890000	-0.033611	0.002909	0.003779
46.901000	-0.032789	0.013963	0.007932
46.911000	-0.032053	0.013963	0.006491
46.920000	-0.031366	0.013963	0.005211
46.930000	-0.030654	0.014544	0.004691
46.941000	-0.029869	0.008727	0.002151
46.951000	-0.029170	0.008727	0.001943
46.960000	-0.028483	0.004987	0.005441
46.970000	-0.027821	0.007480	0.002026
46.981000	-0.027146	0.007480	0.001648
46.991000	-0.026557	0.004987	0.003811
47.000000	-0.025981	0.004987	0.003087
47.010000	-0.025404	0.007480	0.000123
47.021000	-0.024754	0.004987	0.002410
47.031000	-0.024141	0.004987	0.001939
47.040000	-0.023515	0.013963	0.007423
47.050000	-0.022902	0.019947	0.012101
47.060000	-0.022325	0.019947	0.009871
47.071000	-0.021687	0.006981	0.005014
47.081000	-0.021135	0.009973	0.001301
47.090000	-0.020608	0.009973	0.001129
47.100000	-0.020105	0.004987	0.005913
47.111000	-0.019578	0.004987	0.004809
47.121000	-0.019099	0.004987	0.003828
47.130000	-0.018621	0.017453	0.009481
47.140000	-0.018167	0.017453	0.007949
47.151000	-0.017701	0.030543	0.019678
47.161000	-0.017284	0.034907	0.020524
47.170000	-0.016903	0.034907	0.016738
47.180000	-0.016560	0.034907	0.013574
47.191000	-0.016266	0.039270	0.015370
47.201000	-0.016069	0.039270	0.012571
47.210000	-0.015983	0.026180	0.002789
47.220000	-0.015971	0.039270	0.011033
47.231000	-0.015996	0.039270	0.009494
47.241000	-0.016033	0.043633	0.012683
47.250000	-0.016241	0.043633	0.011049
47.260000	-0.016634	0.034907	0.001259
47.271000	-0.017247	0.034907	0.001733
47.281000	-0.017946	0.034907	0.002379
47.290000	-0.018731	0.034907	0.003078
47.300000	-0.019651	0.010908	0.020227
47.310000	-0.020694	0.010908	0.015263
47.321000	-0.021908	0.031416	0.009590
47.331000	-0.023025	0.020362	0.001577
47.340000	-0.024165	0.020362	0.000703
47.350000	-0.025355	0.006981	0.011505
47.361000	-0.026680	0.006981	0.007907
47.371000	-0.027894	0.000000	0.011838
47.380000	-0.029060	0.010472	0.002488
47.390000	-0.030250	0.010472	0.003654
47.401000	-0.031574	0.000000	0.006074
47.411000	-0.032740	0.000000	0.003638
47.420000	-0.033831	0.000000	0.001675
47.430000	-0.034886	-0.004987	0.005024
47.441000	-0.036089	0.000000	0.002136
47.451000	-0.037143	0.000000	0.002897
47.460000	-0.038113	-0.017453	0.014050
47.470000	-0.039033	-0.017453	0.010579
47.481000	-0.040051	-0.008727	0.001066
47.491000	-0.040958	-0.012467	0.001920
47.500000	-0.041817	-0.017453	0.005723
47.510000	-0.042602	-0.017453	0.003963
47.521000	-0.043363	-0.008727	0.006152
47.531000	-0.044001	-0.008727	0.005635
47.540000	-0.044602	-0.017453	0.003678
47.550000	-0.045166	-0.019635	0.004898
47.560000	-0.045693	-0.019635	0.003739
47.571000	-0.046245	-0.017453	0.000626
47.581000	-0.046699	-0.021332	0.004172
47.590000	-0.047092	-0.021332	0.003274
47.600000	-0.047435	-0.023998	0.005240
47.611000	-0.047730	-0.029089	0.009326
47.621000	-0.047963	-0.029089	0.007626
47.630000	-0.048147	-0.029920	0.007074
47.640000	-0.048282	-0.029920	0.005839
47.651000	-0.048343	-0.023998	0.001037
47.661000	-0.048343	-0.034907	0.010240
47.670000	-0.048343	-0.034907	0.008719
47.680000	-0.048331	-0.020362	0.007066
47.691000	-0.048282	-0.022440	0.003358
47.701000	-0.048110	-0.022440	0.002202
47.710000	-0.047828	-0.022440	0.001144
47.720000	-0.047447	-0.022440	0.000228
47.731000	-0.046945	-0.021332	0.000466
47.741000	-0.046454	-0.020362	0.000577
47.750000	-0.045926	-0.008727	0.011281
47.760000	-0.045387	-0.008727	0.008438
47.771000	-0.044724	-0.013575	0.001250
47.781000	-0.044099	-0.013575	0.000532
47.790000	-0.043485	-0.004987	0.007731
47.800000	-0.042897	-0.008727	0.001837
47.810000	-0.042357	-0.008727	0.000754
47.821000	-0.041768	-0.004987	0.003480
47.831000	-0.041241	-0.008727	0.001673
47.840000	-0.040725	-0.008727	0.002055
47.850000	-0.040210	-0.004987	0.001472
47.861000	-0.039646	0.000000	0.005627
47.871000	-0.039131	0.000000	0.004084
47.880000	-0.038628	-0.014960	0.012158
47.890000	-0.038149	-0.014960	0.010503
47.901000	-0.037671	-0.004987	0.000985
47.911000	-0.037242	0.000000	0.005512
47.920000	-0.036800	0.000000	0.004205
47.930000	-0.036346	-0.003491	0.000450
47.941000	-0.035831	0.000000	0.002737
47.951000	-0.035365	0.000000	0.001866
47.960000	-0.034899	0.000000	0.001150
47.970000	-0.034396	0.000000	0.000576
47.981000	-0.033868	0.010472	0.010605
47.991000	-0.033402	0.000000	0.002082
48.000000	-0.032973	0.000000	0.002069
48.010000	-0.032580	0.000000	0.001976
48.021000	-0.032163	0.000000	0.001834
48.031000	-0.031807	0.000000	0.001666
48.040000	-0.031476	0.000000	0.001491
48.050000	-0.031145	-0.003491	0.004812
48.060000	-0.030802	-0.003491	0.004029
48.071000	-0.030434	0.000000	0.000160
48.081000	-0.030078	0.010472	0.010565
48.090000	-0.029722	0.010472	0.008618
48.100000	-0.029342	0.000000	0.003557
48.111000	-0.028937	0.006981	0.003861
48.121000	-0.028581	0.006981	0.003044
48.130000	-0.028250	0.000000	0.004610
48.140000	-0.027943	0.000000	0.003893
48.151000	-0.027637	0.008727	0.005504
48.161000	-0.027391	0.000000	0.004189
48.170000	-0.027134	0.000000	0.003457
48.180000	-0.026901	0.002909	0.000115
48.191000	-0.026619	0.000000	0.002753
48.201000	-0.026386	0.000000	0.002203
48.210000	-0.026140	0.006981	0.005246
48.220000	-0.025907	0.005818	0.003216
48.231000	-0.025637	0.005818	0.002649
48.241000	-0.025392	0.000000	0.003656
48.250000	-0.025147	0.000000	0.003020
48.260000	-0.024901	0.008727	0.006279
48.271000	-0.024631	0.004987	0.001473
48.281000	-0.024398	0.004987	0.001212
48.290000	-0.024165	0.000000	0.003986
48.300000	-0.023945	0.013963	0.010709
48.310000	-0.023736	0.013963	0.008856
48.321000	-0.023540	0.004987	0.001726
48.331000	-0.023368	0.000000	0.006447
48.340000	-0.023233	0.000000	0.005257
48.350000	-0.023123	0.006981	0.002799
48.361000	-0.023012	0.010472	0.005975
48.371000	-0.022926	0.010472	0.005062
48.380000	-0.022853	0.000000	0.006202
48.390000	-0.022791	0.000000	0.004989
48.401000	-0.022730	0.000000	0.003908
48.411000	-0.022693	0.002909	0.000084
48.420000	-0.022657	0.002909	0.000219
48.430000	-0.022620	0.004363	0.001854
48.441000	-0.022583	0.013963	0.011326
48.451000	-0.022534	0.013963	0.009470
48.460000	-0.022497	0.011636	0.005522
48.470000	-0.022460	0.011636	0.004569
48.481000	-0.022448	0.010472	0.002644
48.491000	-0.022448	0.005818	0.002402
48.500000	-0.022448	0.005818	0.001838
48.510000	-0.022460	0.005818	0.001295
48.521000	-0.022460	0.004987	0.001609
48.531000	-0.022485	0.004987	0.001017
48.540000	-0.022522	0.004987	0.000533
48.550000	-0.022607	0.004987	0.000244
48.560000	-0.022742	0.004987	0.000407
48.571000	-0.022939	0.004987	0.000676
48.581000	-0.023135	0.005818	0.001735
48.590000	-0.023331	0.005818	0.001761
48.600000	-0.023527	0.011636	0.007570
48.611000	-0.023748	0.002909	0.002227
48.621000	-0.023969	0.002909	0.001585
48.630000	-0.024202	0.000000	0.003906
48.640000	-0.024447	0.000000	0.002877
48.651000	-0.024730	0.004987	0.003007
48.661000	-0.025012	0.010472	0.008336
48.670000	-0.025282	0.010472	0.007187
48.680000	-0.025564	0.000000	0.004300
48.691000	-0.025883	0.005818	0.002539
48.701000	-0.026165	0.005818	0.002409
48.710000	-0.026459	0.000000	0.003513
48.720000	-0.026766	0.000000	0.002548
48.731000	-0.027122	0.000000	0.001700
48.741000	-0.027453	0.004987	0.004010
48.750000	-0.027759	0.004987	0.003717
48.760000	-0.028091	0.000000	0.001558
48.771000	-0.028471	0.000000	0.000927
48.781000	-0.028814	0.000000	0.000388
48.790000	-0.029170	0.000000	0.000062
48.800000	-0.029538	0.004987	0.005415
48.810000	-0.029918	0.004987	0.004812
48.821000	-0.030335	0.000000	0.000727
48.831000	-0.030740	0.004987	0.004683
48.840000	-0.031145	0.004987	0.004160
48.850000	-0.031513	0.000000	0.001278
48.861000	-0.031955	0.000000	0.000757
48.871000	-0.032347	0.000000	0.000288
48.880000	-0.032764	0.000000	0.000145
48.890000	-0.033169	0.000000	0.000497
48.901000	-0.033635	-0.003491	0.002701
48.911000	-0.034077	0.000000	0.001662
48.920000	-0.034531	0.000000	0.001773
48.930000	-0.034985	0.000000	0.001839
48.941000	-0.035500	0.000000	0.001875
48.951000	-0.035966	0.000000	0.001887
48.960000	-0.036432	0.000000	0.001884
48.970000	-0.036886	0.000000	0.001874
48.981000	-0.037377	0.000000	0.001862
48.991000	-0.037806	0.000000	0.001851
49.000000	-0.038235	-0.003491	0.001650
49.010000	-0.038689	-0.003491	0.001030
49.021000	-0.039204	-0.004987	0.001983
49.031000	-0.039670	-0.004987	0.001259
49.040000	-0.040161	0.000000	0.004336
49.050000	-0.040652	0.000000	0.003938
49.060000	-0.041155	0.000000	0.003559
49.071000	-0.041694	0.000000	0.003217
49.081000	-0.042161	-0.004987	0.002072
49.090000	-0.042602	-0.004987	0.001428
49.100000	-0.043056	0.000000	0.004129
49.111000	-0.043571	0.000000	0.003723
49.121000	-0.044037	0.000000	0.003360
49.130000	-0.044503	0.000000	0.003045
49.140000	-0.044994	0.000000	0.002781
49.151000	-0.045571	-0.004987	0.002422
49.161000	-0.046110	-0.008727	0.005436
49.170000	-0.046650	-0.008727	0.004117
49.180000	-0.047178	0.000000	0.005749
49.191000	-0.047730	0.000000	0.005142
49.201000	-0.048233	0.000000	0.004573
49.210000	-0.048723	0.000000	0.004061
49.220000	-0.049214	-0.008727	0.005110
49.231000	-0.049778	-0.008727	0.003917
49.241000	-0.050306	-0.008727	0.002867
49.250000	-0.050858	0.000000	0.006756
49.260000	-0.051397	0.000000	0.005937
49.271000	-0.051986	-0.004987	0.000230
49.281000	-0.052489	-0.004987	0.000437
49.290000	-0.052980	-0.008727	0.003097
49.300000	-0.053458	-0.004987	0.001499
49.310000	-0.053937	-0.004987	0.001566
49.321000	-0.054489	0.000000	0.006588
49.331000	-0.054991	-0.004987	0.000722
49.340000	-0.055494	-0.004987	0.000844
49.350000	-0.056022	-0.013575	0.007629
49.361000	-0.056598	-0.012467	0.004875
49.371000	-0.057126	-0.012467	0.003649
49.380000	-0.057617	0.000000	0.009846
49.390000	-0.058070	0.000000	0.008446
49.401000	-0.058549	0.000000	0.007175
49.411000	-0.058978	0.000000	0.006060
49.420000	-0.059420	0.000000	0.005113
49.430000	-0.059886	-0.008727	0.004398
49.441000	-0.060413	-0.014960	0.009693
49.451000	-0.060929	-0.014960	0.007709
49.460000	-0.061468	0.000000	0.008988
49.470000	-0.062008	0.000000	0.007780
49.481000	-0.062548	0.000000	0.006679
49.491000	-0.063038	-0.004987	0.000724
49.500000	-0.063505	-0.004987	0.000792
49.510000	-0.063983	0.000000	0.005870
49.521000	-0.064523	-0.008727	0.003650
49.531000	-0.065050	-0.008727	0.002753
49.540000	-0.065565	-0.004987	0.001794
49.550000	-0.066130	-0.012467	0.005658
49.560000	-0.066706	-0.012467	0.004305
49.571000	-0.067332	-0.012467	0.003149
49.581000	-0.067859	-0.004987	0.005304
49.590000	-0.068338	-0.004987	0.004745
49.600000	-0.068816	0.000000	0.009188
49.611000	-0.069319	0.000000	0.007791
49.621000	-0.069773	0.000000	0.006571
49.630000	-0.070227	-0.004987	0.000555
49.640000	-0.070693	-0.004987	0.000609
49.651000	-0.071245	-0.017453	0.011776
49.661000	-0.071785	-0.008727	0.000691
49.670000	-0.072324	-0.008727	0.000185
49.680000	-0.072852	0.000000	0.008953
49.691000	-0.073379	0.000000	0.007710
49.701000	-0.073858	0.000000	0.006602
49.710000	-0.074336	-0.004987	0.000666
49.720000	-0.074827	-0.004987	0.000765
49.731000	-0.075379	-0.012467	0.006602
49.741000	-0.075918	-0.022440	0.015096
49.750000	-0.076495	0.000000	0.010431
49.760000	-0.077084	0.000000	0.009059
49.771000	-0.077685	-0.012467	0.004676
49.781000	-0.078188	-0.012467	0.003561
49.790000	-0.078666	-0.017453	0.007577
49.800000	-0.079145	-0.008727	0.002865
49.810000	-0.079623	-0.008727	0.002746
49.821000	-0.080126	0.000000	0.011306
49.831000	-0.080555	-0.004987	0.004564
49.840000	-0.081009	-0.004987	0.003909
49.850000	-0.081451	-0.013575	0.005231
49.861000	-0.081954	-0.013575	0.004142
49.871000	-0.082407	-0.017453	0.007047
49.880000	-0.082837	0.000000	0.011944
49.890000	-0.083254	0.000000	0.010123
49.901000	-0.083683	-0.004987	0.003512
49.911000	-0.084076	-0.012467	0.004477
49.920000	-0.084468	-0.012467	0.003539
49.930000	-0.084873	-0.008727	0.001058
49.941000	-0.085315	-0.004987	0.004864
49.951000	-0.085744	-0.004987	0.004242
49.960000	-0.086173	-0.012467	0.003787
49.970000	-0.086603	-0.008727	0.000824
49.981000	-0.087081	-0.008727	0.000923
49.991000	-0.087498	-0.012467	0.002742
50.000000	-0.087903	-0.012467	0.002012
50.010000	-0.088295	-0.012467	0.001388
50.021000	-0.088688	-0.004987	0.006611
50.031000	-0.089044	-0.004987	0.005686
50.040000	-0.089387	-0.017453	0.007614
50.050000	-0.089731	-0.004987	0.006362
50.060000	-0.090062	-0.004987	0.005442
50.071000	-0.090418	-0.004987	0.004623
50.081000	-0.090749	-0.012467	0.003564
50.090000	-0.091080	-0.012467	0.002815
50.100000	-0.091436	0.000000	0.010328
50.111000	-0.091816	-0.017453	0.008771
50.121000	-0.092172	-0.017453	0.007074
50.130000	-0.092515	0.000000	0.011874
50.140000	-0.092834	0.000000	0.010019
50.151000	-0.093178	-0.012467	0.004096
50.161000	-0.093460	0.000000	0.009188
50.170000	-0.093754	0.000000	0.007699
50.180000	-0.094049	-0.008727	0.002307
50.191000	-0.094392	-0.004987	0.001945
50.201000	-0.094711	-0.004987	0.001772
50.210000	-0.095054	-0.008727	0.002097
50.220000	-0.095422	0.000000	0.007235
50.231000	-0.095827	0.000000	0.006211
50.241000	-0.096220	-0.008727	0.003395
50.250000	-0.096637	-0.008727	0.002562
50.260000	-0.097066	-0.004987	0.001939
50.271000	-0.097545	-0.022440	0.015514
50.281000	-0.097986	-0.022440	0.012389
50.290000	-0.098403	0.000000	0.012752
50.300000	-0.098783	-0.008727	0.002269
50.310000	-0.099151	-0.008727	0.002201
50.321000	-0.099507	-0.008727	0.002095
50.331000	-0.099826	-0.008727	0.001969
50.340000	-0.100133	-0.008727	0.001837
50.350000	-0.100427	-0.017453	0.007019
50.361000	-0.100734	-0.008727	0.003155
50.371000	-0.101016	-0.008727	0.002837
50.380000	-0.101310	-0.022440	0.011187
50.390000	-0.101568	-0.022440	0.009015
50.401000	-0.101862	-0.008727	0.006568
50.411000	-0.102095	-0.008727	0.005669
50.420000	-0.102292	-0.008727	0.004807
50.430000	-0.102439	-0.017453	0.004713
50.441000	-0.102586	-0.004987	0.008621
50.451000	-0.102697	-0.004987	0.007136
50.460000	-0.102782	-0.022440	0.011619
50.470000	-0.102868	-0.008727	0.004119
50.481000	-0.102942	-0.008727	0.003448
50.491000	-0.103015	-0.004987	0.006590
