当前时刻	小车位置	摆杆偏角	指标11	指标12	指标2	估计误差能量	
27.569000	-0.079083	0.000000	0.000004	0.000004	0.000002	0.000010
27.580000	-0.079083	0.000000	0.000005	0.000005	0.000002	0.000009
27.589000	-0.079083	0.000000	0.000015	0.000016	0.000016	0.000004
27.599000	-0.079083	0.000000	0.000001	0.000002	0.000025	0.000000
27.609000	-0.079083	0.000000	0.000001	0.000001	0.000025	0.000000
27.620000	-0.079095	0.000000	0.000002	0.000005	0.000025	0.000000
27.630000	-0.079095	0.000000	0.000003	0.000006	0.000025	0.000000
27.639000	-0.079108	0.000000	0.000006	0.000012	0.000024	0.000000
27.649000	-0.079120	0.000000	0.000010	0.000010	0.000024	0.000000
27.660000	-0.079157	0.000000	0.000011	0.000006	0.000023	0.000001
27.670000	-0.079194	0.000000	0.000019	0.000018	0.000023	0.000001
27.679000	-0.079255	0.000000	0.000014	0.000015	0.000022	0.000001
27.689000	-0.079353	0.000000	0.000005	0.000008	0.000022	0.000001
27.700000	-0.079476	0.000000	0.000002	0.000005	0.000022	0.000001
27.710000	-0.079586	0.000000	0.000002	0.000008	0.000022	0.000001
27.719000	-0.079697	0.000000	0.000007	0.000009	0.000021	0.000001
27.729000	-0.079819	0.000000	0.000002	0.000003	0.000021	0.000001
27.739000	-0.079942	-0.002909	0.000005	0.000008	0.000021	0.000002
27.750000	-0.080089	-0.002909	0.000004	0.000004	0.000021	0.000002
27.759000	-0.080224	0.000000	0.000004	0.000001	0.000019	0.000002
27.769000	-0.080359	-0.004987	0.000009	0.000010	0.000017	0.000004
27.779000	-0.080506	-0.004987	0.000006	0.000002	0.000016	0.000005
27.790000	-0.080678	0.000000	0.000001	0.000001	0.000010	0.000006
27.799000	-0.080825	0.000000	0.000006	0.000023	0.000006	0.000008
27.809000	-0.080972	0.000000	0.000007	0.000006	0.000004	0.000009
27.819000	-0.081107	0.000000	0.000012	0.000008	0.000004	0.000008
27.830000	-0.081267	0.000000	0.000018	0.000014	0.000003	0.000008
27.839000	-0.081402	0.000000	0.000012	0.000020	0.000007	0.000007
27.849000	-0.081561	-0.012467	0.000057	0.000035	0.000039	0.000027
27.859000	-0.081708	-0.012467	0.000094	0.000068	0.000067	0.000040
27.870000	-0.081880	-0.004987	0.000083	0.000078	0.000063	0.000039
27.880000	-0.082027	0.000000	0.000092	0.000086	0.000079	0.000045
27.889000	-0.082174	0.000000	0.000079	0.000064	0.000091	0.000050
27.899000	-0.082297	0.000000	0.000045	0.000017	0.000050	0.000031
27.910000	-0.082407	0.000000	0.000018	0.000034	0.000026	0.000020
27.920000	-0.082506	-0.008727	0.000021	0.000032	0.000038	0.000025
27.929000	-0.082616	-0.012467	0.000010	0.000021	0.000049	0.000031
27.939000	-0.082714	-0.012467	0.000018	0.000009	0.000053	0.000035
27.950000	-0.082837	-0.004987	0.000005	0.000002	0.000046	0.000032
27.960000	-0.082935	-0.004987	0.000031	0.000037	0.000041	0.000029
27.969000	-0.083021	-0.004987	0.000037	0.000042	0.000031	0.000025
27.979000	-0.083070	0.000000	0.000022	0.000010	0.000025	0.000021
27.989000	-0.083119	0.000000	0.000004	0.000019	0.000023	0.000019
28.000000	-0.083168	0.000000	0.000022	0.000026	0.000031	0.000023
28.009000	-0.083205	0.000000	0.000016	0.000015	0.000036	0.000025
28.019000	-0.083242	-0.004987	0.000019	0.000024	0.000035	0.000025
28.029000	-0.083291	-0.004987	0.000034	0.000031	0.000012	0.000016
28.040000	-0.083364	-0.004987	0.000034	0.000032	0.000004	0.000009
28.049000	-0.083438	-0.004987	0.000048	0.000051	0.000015	0.000005
28.059000	-0.083536	-0.008727	0.000009	0.000010	0.000015	0.000005
28.069000	-0.083622	-0.004987	0.000007	0.000007	0.000016	0.000004
28.080000	-0.083732	-0.004987	0.000004	0.000006	0.000017	0.000004
28.089000	-0.083818	0.000000	0.000011	0.000044	0.000001	0.000010
28.099000	-0.083892	0.000000	0.000016	0.000025	0.000010	0.000015
28.109000	-0.083965	0.000000	0.000014	0.000013	0.000011	0.000014
28.120000	-0.084039	0.000000	0.000023	0.000018	0.000016	0.000017
28.130000	-0.084113	0.000000	0.000030	0.000021	0.000020	0.000018
28.139000	-0.084198	0.000000	0.000025	0.000023	0.000008	0.000014
28.149000	-0.084297	0.000000	0.000020	0.000036	0.000001	0.000010
28.160000	-0.084419	-0.008727	0.000029	0.000051	0.000012	0.000016
28.170000	-0.084542	-0.008727	0.000011	0.000007	0.000019	0.000020
28.179000	-0.084689	-0.008727	0.000012	0.000020	0.000023	0.000022
28.189000	-0.084849	-0.008727	0.000019	0.000023	0.000024	0.000023
28.200000	-0.085008	-0.004987	0.000017	0.000024	0.000023	0.000022
28.210000	-0.085155	0.000000	0.000004	0.000002	0.000022	0.000021
28.219000	-0.085290	0.000000	0.000020	0.000024	0.000024	0.000021
28.229000	-0.085413	0.000000	0.000007	0.000004	0.000027	0.000021
28.239000	-0.085523	0.000000	0.000031	0.000027	0.000031	0.000022
28.250000	-0.085634	0.000000	0.000014	0.000007	0.000035	0.000024
28.259000	-0.085744	-0.008727	0.000009	0.000009	0.000030	0.000023
28.269000	-0.085867	-0.012467	0.000053	0.000071	0.000048	0.000031
28.279000	-0.086002	-0.012467	0.000065	0.000037	0.000057	0.000036
28.290000	-0.086161	-0.004987	0.000040	0.000033	0.000052	0.000034
28.299000	-0.086296	0.000000	0.000015	0.000036	0.000071	0.000041
28.309000	-0.086419	0.000000	0.000033	0.000042	0.000074	0.000042
28.319000	-0.086529	0.000000	0.000014	0.000001	0.000054	0.000033
28.330000	-0.086627	0.000000	0.000030	0.000027	0.000043	0.000027
28.339000	-0.086701	-0.004987	0.000033	0.000030	0.000041	0.000027
28.349000	-0.086799	-0.017453	0.000002	0.000017	0.000101	0.000053
28.359000	-0.086909	-0.017453	0.000020	0.000058	0.000138	0.000071
28.370000	-0.087032	-0.012467	0.000000	0.000010	0.000131	0.000069
28.380000	-0.087130	-0.004987	0.000035	0.000026	0.000132	0.000069
28.389000	-0.087204	-0.004987	0.000004	0.000017	0.000140	0.000072
28.399000	-0.087253	0.000000	0.000003	0.000018	0.000092	0.000050
28.410000	-0.087277	0.000000	0.000001	0.000002	0.000062	0.000036
28.420000	-0.087290	0.000000	0.000010	0.000039	0.000073	0.000040
28.429000	-0.087290	0.000000	0.000065	0.000078	0.000073	0.000041
28.439000	-0.087290	0.000000	0.000039	0.000053	0.000072	0.000041
28.450000	-0.087290	0.000000	0.000034	0.000049	0.000041	0.000028
28.460000	-0.087302	0.000000	0.000047	0.000039	0.000019	0.000019
28.469000	-0.087326	0.000000	0.000044	0.000040	0.000005	0.000013
28.479000	-0.087400	-0.008727	0.000032	0.000009	0.000016	0.000017
28.489000	-0.087510	-0.003491	0.000029	0.000028	0.000008	0.000014
28.500000	-0.087645	-0.003491	0.000030	0.000030	0.000003	0.000012
28.509000	-0.087768	-0.008727	0.000025	0.000023	0.000011	0.000016
28.519000	-0.087903	-0.008727	0.000018	0.000032	0.000015	0.000018
28.529000	-0.088026	-0.012467	0.000011	0.000018	0.000014	0.000018
28.540000	-0.088161	-0.004987	0.000015	0.000015	0.000016	0.000019
28.549000	-0.088283	0.000000	0.000017	0.000001	0.000041	0.000029
28.559000	-0.088369	0.000000	0.000018	0.000002	0.000048	0.000031
28.569000	-0.088430	0.000000	0.000019	0.000031	0.000055	0.000033
28.580000	-0.088492	0.000000	0.000010	0.000011	0.000044	0.000027
28.589000	-0.088553	0.000000	0.000003	0.000007	0.000048	0.000029
28.599000	-0.088614	-0.004987	0.000036	0.000043	0.000024	0.000020
28.609000	-0.088700	-0.004987	0.000006	0.000014	0.000006	0.000013
28.620000	-0.088798	-0.008727	0.000001	0.000004	0.000004	0.000013
28.630000	-0.088909	-0.008727	0.000005	0.000035	0.000001	0.000012
28.639000	-0.089019	-0.008727	0.000009	0.000014	0.000003	0.000011
28.649000	-0.089130	-0.012467	0.000005	0.000029	0.000011	0.000018
28.660000	-0.089240	-0.012467	0.000023	0.000003	0.000020	0.000022
28.670000	-0.089326	-0.010908	0.000035	0.000039	0.000011	0.000018
28.679000	-0.089387	-0.004987	0.000019	0.000025	0.000015	0.000019
28.689000	-0.089424	-0.004987	0.000033	0.000026	0.000020	0.000020
28.700000	-0.089436	0.000000	0.000024	0.000057	0.000039	0.000027
28.710000	-0.089449	0.000000	0.000008	0.000015	0.000053	0.000032
28.719000	-0.089436	0.000000	0.000007	0.000003	0.000067	0.000038
28.729000	-0.089449	0.000000	0.000006	0.000027	0.000067	0.000039
28.739000	-0.089436	0.000000	0.000006	0.000004	0.000066	0.000039
28.750000	-0.089436	0.000000	0.000051	0.000056	0.000036	0.000027
28.759000	-0.089449	0.000000	0.000030	0.000031	0.000016	0.000018
28.769000	-0.089449	0.000000	0.000026	0.000024	0.000002	0.000012
28.779000	-0.089449	0.000000	0.000011	0.000013	0.000006	0.000008
28.790000	-0.089498	0.000000	0.000003	0.000002	0.000011	0.000005
28.799000	-0.089596	0.000000	0.000011	0.000020	0.000015	0.000004
28.809000	-0.089718	0.000000	0.000009	0.000010	0.000017	0.000003
28.819000	-0.089866	0.000000	0.000006	0.000004	0.000018	0.000002
28.830000	-0.090050	0.000000	0.000004	0.000008	0.000019	0.000002
28.839000	-0.090246	-0.008727	0.000014	0.000018	0.000004	0.000013
28.849000	-0.090430	-0.012467	0.000029	0.000008	0.000045	0.000032
28.859000	-0.090638	-0.012467	0.000010	0.000008	0.000070	0.000044
28.870000	-0.090884	-0.012467	0.000017	0.000025	0.000084	0.000051
28.880000	-0.091080	-0.008727	0.000023	0.000022	0.000083	0.000051
28.889000	-0.091276	-0.008727	0.000006	0.000006	0.000058	0.000040
28.899000	-0.091423	-0.004987	0.000016	0.000020	0.000025	0.000023
28.910000	-0.091534	0.000000	0.000016	0.000006	0.000036	0.000025
28.920000	-0.091607	0.000000	0.000019	0.000003	0.000047	0.000028
28.929000	-0.091657	-0.012467	0.000016	0.000047	0.000065	0.000036
28.939000	-0.091693	-0.012467	0.000019	0.000018	0.000077	0.000041
28.950000	-0.091718	-0.017453	0.000008	0.000013	0.000107	0.000056
28.960000	-0.091742	-0.012467	0.000041	0.000050	0.000073	0.000043
28.969000	-0.091755	-0.012467	0.000030	0.000029	0.000048	0.000033
28.979000	-0.091755	-0.017453	0.000034	0.000028	0.000047	0.000033
28.989000	-0.091755	-0.012467	0.000036	0.000036	0.000035	0.000027
29.000000	-0.091742	-0.012467	0.000016	0.000016	0.000004	0.000010
29.009000	-0.091742	-0.012467	0.000012	0.000014	0.000006	0.000009
29.019000	-0.091730	-0.012467	0.000008	0.000011	0.000007	0.000008
29.029000	-0.091681	-0.012467	0.000003	0.000000	0.000024	0.000000
29.040000	-0.091558	-0.012467	0.000001	0.000002	0.000024	0.000000
29.049000	-0.091374	-0.017453	0.000032	0.000046	0.000011	0.000005
29.059000	-0.091129	-0.017453	0.000036	0.000046	0.000003	0.000008
29.069000	-0.090847	-0.017453	0.000047	0.000051	0.000002	0.000011
29.080000	-0.090491	-0.017453	0.000050	0.000034	0.000006	0.000013
29.089000	-0.090148	-0.012467	0.000042	0.000042	0.000009	0.000014
29.099000	-0.089792	-0.004987	0.000004	0.000028	0.000037	0.000027
29.109000	-0.089387	-0.004987	0.000039	0.000013	0.000054	0.000035
29.120000	-0.088921	-0.012467	0.000055	0.000051	0.000049	0.000033
29.130000	-0.088479	-0.004987	0.000040	0.000029	0.000060	0.000039
29.139000	-0.088038	-0.004987	0.000042	0.000043	0.000066	0.000042
29.149000	-0.087584	-0.008727	0.000033	0.000034	0.000026	0.000024
29.160000	-0.087081	-0.008727	0.000006	0.000006	0.000001	0.000012
29.170000	-0.086639	0.000000	0.000016	0.000020	0.000027	0.000025
29.179000	-0.086186	-0.012467	0.000022	0.000019	0.000032	0.000025
29.189000	-0.085744	-0.012467	0.000016	0.000012	0.000039	0.000027
29.200000	-0.085217	-0.008727	0.000007	0.000003	0.000040	0.000027
29.210000	-0.084750	0.000000	0.000035	0.000005	0.000066	0.000039
29.219000	-0.084297	0.000000	0.000028	0.000023	0.000056	0.000034
29.229000	-0.083843	0.000000	0.000005	0.000011	0.000045	0.000031
29.239000	-0.083413	-0.008727	0.000029	0.000021	0.000043	0.000030
29.250000	-0.082947	-0.008727	0.000001	0.000014	0.000052	0.000034
29.259000	-0.082506	0.000000	0.000054	0.000050	0.000035	0.000026
29.269000	-0.082076	0.000000	0.000037	0.000051	0.000025	0.000022
29.279000	-0.081659	0.000000	0.000020	0.000026	0.000018	0.000019
29.290000	-0.081205	0.000000	0.000005	0.000012	0.000008	0.000015
29.299000	-0.080764	0.000000	0.000031	0.000028	0.000001	0.000012
29.309000	-0.080334	0.000000	0.000012	0.000013	0.000011	0.000007
29.319000	-0.079905	0.008727	0.000047	0.000044	0.000025	0.000023
29.330000	-0.079476	0.008727	0.000059	0.000043	0.000049	0.000033
29.339000	-0.079108	0.000000	0.000070	0.000076	0.000050	0.000033
29.349000	-0.078777	0.000000	0.000070	0.000066	0.000051	0.000034
29.359000	-0.078458	0.000000	0.000058	0.000054	0.000053	0.000034
29.370000	-0.078151	0.000000	0.000009	0.000015	0.000011	0.000016
29.380000	-0.077893	0.000000	0.000003	0.000001	0.000016	0.000004
29.389000	-0.077648	0.000000	0.000005	0.000007	0.000019	0.000003
29.399000	-0.077415	-0.003491	0.000023	0.000024	0.000013	0.000006
29.410000	-0.077170	0.000000	0.000017	0.000016	0.000015	0.000005
29.420000	-0.076949	0.000000	0.000017	0.000017	0.000016	0.000004
29.429000	-0.076716	0.000000	0.000015	0.000014	0.000017	0.000004
29.439000	-0.076495	0.000000	0.000014	0.000013	0.000017	0.000004
29.450000	-0.076225	-0.003491	0.000005	0.000005	0.000021	0.000002
29.460000	-0.075980	0.000000	0.000007	0.000009	0.000020	0.000002
29.469000	-0.075734	0.000000	0.000005	0.000003	0.000020	0.000002
29.479000	-0.075465	0.000000	0.000002	0.000003	0.000019	0.000003
29.489000	-0.075195	0.008727	0.000009	0.000014	0.000025	0.000021
29.500000	-0.074900	0.008727	0.000027	0.000021	0.000051	0.000032
29.509000	-0.074630	0.000000	0.000033	0.000048	0.000052	0.000033
29.519000	-0.074373	0.000000	0.000038	0.000037	0.000053	0.000033
29.529000	-0.074140	0.000000	0.000039	0.000034	0.000054	0.000033
29.540000	-0.073919	0.000000	0.000052	0.000044	0.000010	0.000015
29.549000	-0.073735	0.000000	0.000017	0.000013	0.000020	0.000002
29.559000	-0.073563	0.000000	0.000009	0.000007	0.000022	0.000002
29.569000	-0.073391	0.002909	0.000005	0.000001	0.000020	0.000002
29.580000	-0.073220	0.002909	0.000023	0.000013	0.000018	0.000003
29.589000	-0.073048	0.000000	0.000024	0.000023	0.000019	0.000003
29.599000	-0.072889	0.000000	0.000024	0.000023	0.000019	0.000003
29.609000	-0.072729	0.000000	0.000025	0.000023	0.000019	0.000003
29.620000	-0.072557	0.010472	0.000010	0.000004	0.000029	0.000022
29.630000	-0.072410	0.000000	0.000005	0.000001	0.000028	0.000022
29.639000	-0.072263	0.000000	0.000003	0.000003	0.000028	0.000022
29.649000	-0.072128	0.000000	0.000005	0.000010	0.000029	0.000022
29.660000	-0.071993	0.000000	0.000005	0.000003	0.000029	0.000022
29.670000	-0.071870	0.000000	0.000001	0.000001	0.000023	0.000002
29.679000	-0.071760	0.002909	0.000003	0.000004	0.000020	0.000002
29.689000	-0.071650	0.002909	0.000005	0.000004	0.000018	0.000003
29.700000	-0.071527	0.000000	0.000002	0.000002	0.000018	0.000003
29.710000	-0.071417	0.000000	0.000004	0.000004	0.000018	0.000003
29.719000	-0.071318	0.000000	0.000002	0.000003	0.000018	0.000003
29.729000	-0.071220	0.000000	0.000001	0.000001	0.000022	0.000001
29.739000	-0.071122	0.000000	0.000000	0.000000	0.000025	0.000000
29.750000	-0.071024	0.000000	0.000001	0.000001	0.000025	0.000000
29.759000	-0.070938	0.004987	0.000011	0.000055	0.000011	0.000006
29.769000	-0.070840	0.004987	0.000011	0.000022	0.000000	0.000010
29.779000	-0.070754	0.000000	0.000011	0.000011	0.000000	0.000010
29.790000	-0.070668	0.000000	0.000012	0.000012	0.000000	0.000010
29.799000	-0.070582	0.000000	0.000013	0.000013	0.000000	0.000010
29.809000	-0.070521	0.000000	0.000002	0.000003	0.000014	0.000005
29.819000	-0.070447	0.000000	0.000003	0.000003	0.000025	0.000000
29.830000	-0.070398	0.000000	0.000002	0.000003	0.000025	0.000000
29.839000	-0.070349	0.000000	0.000003	0.000004	0.000025	0.000000
29.849000	-0.070300	0.002909	0.000009	0.000017	0.000020	0.000002
29.859000	-0.070251	0.002909	0.000010	0.000006	0.000015	0.000004
29.870000	-0.070214	-0.003491	0.000026	0.000034	0.000009	0.000007
29.880000	-0.070178	0.000000	0.000025	0.000027	0.000009	0.000007
29.889000	-0.070141	0.000000	0.000031	0.000029	0.000008	0.000007
29.899000	-0.070104	0.000000	0.000018	0.000023	0.000014	0.000005
29.910000	-0.070079	0.000000	0.000014	0.000012	0.000018	0.000003
29.920000	-0.070055	0.000000	0.000001	0.000004	0.000024	0.000000
29.929000	-0.070030	0.000000	0.000003	0.000007	0.000024	0.000000
29.939000	-0.070006	0.000000	0.000000	0.000005	0.000024	0.000001
29.950000	-0.069994	0.000000	0.000004	0.000004	0.000023	0.000001
29.960000	-0.069981	0.000000	0.000001	0.000000	0.000023	0.000001
29.969000	-0.069969	0.000000	0.000001	0.000004	0.000023	0.000001
29.979000	-0.069957	0.000000	0.000001	0.000001	0.000023	0.000001
29.989000	-0.069945	0.000000	0.000004	0.000001	0.000023	0.000001
30.000000	-0.069945	0.000000	0.000006	0.000005	0.000023	0.000001
30.009000	-0.069945	0.000000	0.000006	0.000000	0.000023	0.000001
30.019000	-0.069945	0.000000	0.000006	0.000003	0.000023	0.000001
30.029000	-0.069945	0.000000	0.000007	0.000006	0.000023	0.000001
30.040000	-0.069945	0.000000	0.000001	0.000005	0.000023	0.000001
30.049000	-0.069957	0.000000	0.000006	0.000005	0.000023	0.000001
30.059000	-0.069957	0.000000	0.000005	0.000011	0.000023	0.000001
30.069000	-0.069957	0.000000	0.000004	0.000001	0.000023	0.000001
30.080000	-0.069957	0.000000	0.000002	0.000006	0.000023	0.000001
30.089000	-0.069957	0.000000	0.000005	0.000006	0.000023	0.000001
30.099000	-0.069957	0.000000	0.000005	0.000007	0.000023	0.000001
30.109000	-0.069957	0.000000	0.000005	0.000000	0.000023	0.000001
30.120000	-0.069969	0.000000	0.000008	0.000004	0.000023	0.000001
30.130000	-0.069969	0.000000	0.000008	0.000005	0.000023	0.000001
30.139000	-0.069969	0.000000	0.000005	0.000001	0.000022	0.000001
30.149000	-0.069981	0.000000	0.000010	0.000014	0.000022	0.000001
30.160000	-0.070006	0.000000	0.000007	0.000007	0.000022	0.000001
30.170000	-0.070030	0.000000	0.000009	0.000016	0.000022	0.000001
30.179000	-0.070043	0.000000	0.000012	0.000013	0.000022	0.000001
30.189000	-0.070092	0.000000	0.000011	0.000012	0.000022	0.000001
30.200000	-0.070165	0.000000	0.000008	0.000013	0.000022	0.000001
30.210000	-0.070251	0.000000	0.000013	0.000015	0.000022	0.000001
30.219000	-0.070349	0.000000	0.000005	0.000007	0.000022	0.000001
30.229000	-0.070472	0.000000	0.000004	0.000002	0.000022	0.000001
30.239000	-0.070582	0.000000	0.000004	0.000001	0.000022	0.000001
30.250000	-0.070717	0.000000	0.000007	0.000007	0.000022	0.000001
30.259000	-0.070840	0.000000	0.000002	0.000005	0.000022	0.000001
30.269000	-0.070963	0.000000	0.000003	0.000002	0.000022	0.000001
30.279000	-0.071098	0.000000	0.000006	0.000002	0.000022	0.000001
30.290000	-0.071257	0.000000	0.000004	0.000006	0.000022	0.000001
30.299000	-0.071404	-0.004987	0.000014	0.000019	0.000016	0.000004
30.309000	-0.071551	-0.004987	0.000015	0.000014	0.000013	0.000006
30.319000	-0.071699	-0.004987	0.000015	0.000015	0.000012	0.000007
30.330000	-0.071870	-0.004987	0.000010	0.000010	0.000012	0.000007
30.339000	-0.072030	0.000000	0.000012	0.000020	0.000004	0.000010
30.349000	-0.072177	0.000000	0.000014	0.000009	0.000004	0.000009
30.359000	-0.072300	0.000000	0.000018	0.000006	0.000002	0.000009
30.370000	-0.072435	0.000000	0.000006	0.000015	0.000000	0.000010
30.380000	-0.072557	-0.008727	0.000005	0.000012	0.000017	0.000017
30.389000	-0.072680	-0.008727	0.000019	0.000016	0.000019	0.000019
30.399000	-0.072803	-0.008727	0.000004	0.000003	0.000019	0.000020
30.410000	-0.072950	-0.004987	0.000020	0.000021	0.000014	0.000018
30.420000	-0.073060	-0.004987	0.000011	0.000011	0.000010	0.000016
30.429000	-0.073158	0.000000	0.000017	0.000015	0.000011	0.000016
30.439000	-0.073232	0.000000	0.000037	0.000010	0.000013	0.000016
30.450000	-0.073318	0.000000	0.000007	0.000001	0.000016	0.000016
30.460000	-0.073379	0.000000	0.000026	0.000042	0.000022	0.000019
30.469000	-0.073453	0.000000	0.000022	0.000024	0.000026	0.000021
30.479000	-0.073514	-0.008727	0.000017	0.000037	0.000026	0.000021
30.489000	-0.073600	-0.008727	0.000033	0.000048	0.000024	0.000021
30.500000	-0.073710	-0.008727	0.000045	0.000052	0.000021	0.000021
30.509000	-0.073809	-0.012467	0.000005	0.000007	0.000036	0.000027
30.519000	-0.073907	-0.012467	0.000024	0.000010	0.000044	0.000032
30.529000	-0.073993	-0.004987	0.000031	0.000040	0.000032	0.000026
30.540000	-0.074066	0.000000	0.000033	0.000043	0.000052	0.000033
30.549000	-0.074103	0.000000	0.000007	0.000013	0.000067	0.000039
30.559000	-0.074127	0.000000	0.000017	0.000018	0.000061	0.000036
30.569000	-0.074140	0.000000	0.000033	0.000017	0.000059	0.000034
30.580000	-0.074140	0.000000	0.000016	0.000013	0.000060	0.000035
30.589000	-0.074152	-0.004987	0.000013	0.000007	0.000030	0.000024
30.599000	-0.074152	0.000000	0.000015	0.000004	0.000014	0.000017
30.609000	-0.074164	0.000000	0.000018	0.000027	0.000003	0.000012
30.620000	-0.074226	-0.008727	0.000031	0.000011	0.000011	0.000016
30.630000	-0.074299	-0.008727	0.000035	0.000023	0.000017	0.000018
30.639000	-0.074385	-0.008727	0.000058	0.000048	0.000023	0.000021
30.649000	-0.074471	-0.004987	0.000053	0.000056	0.000017	0.000019
30.660000	-0.074557	-0.012467	0.000026	0.000059	0.000034	0.000027
30.670000	-0.074630	-0.012467	0.000007	0.000018	0.000029	0.000025
30.679000	-0.074692	-0.004987	0.000028	0.000028	0.000022	0.000021
30.689000	-0.074729	-0.004987	0.000040	0.000040	0.000019	0.000019
30.700000	-0.074741	0.000000	0.000050	0.000051	0.000046	0.000030
30.710000	-0.074741	0.000000	0.000048	0.000033	0.000044	0.000029
30.719000	-0.074741	0.000000	0.000070	0.000048	0.000043	0.000028
30.729000	-0.074729	0.000000	0.000059	0.000054	0.000046	0.000030
30.739000	-0.074729	0.000000	0.000073	0.000087	0.000048	0.000031
30.750000	-0.074729	0.000000	0.000059	0.000063	0.000024	0.000021
30.759000	-0.074729	0.000000	0.000037	0.000032	0.000007	0.000014
30.769000	-0.074741	0.000000	0.000023	0.000016	0.000004	0.000010
30.779000	-0.074741	0.000000	0.000012	0.000015	0.000011	0.000006
30.790000	-0.074741	0.000000	0.000002	0.000000	0.000015	0.000004
30.799000	-0.074765	0.000000	0.000009	0.000009	0.000018	0.000003
30.809000	-0.074839	0.000000	0.000009	0.000015	0.000019	0.000002
30.819000	-0.074962	0.000000	0.000002	0.000003	0.000020	0.000002
30.830000	-0.075097	0.000000	0.000005	0.000002	0.000021	0.000001
30.839000	-0.075244	0.000000	0.000005	0.000009	0.000021	0.000001
30.849000	-0.075403	0.000000	0.000003	0.000002	0.000022	0.000001
30.859000	-0.075575	0.000000	0.000000	0.000002	0.000022	0.000001
30.870000	-0.075771	-0.014960	0.000024	0.000057	0.000066	0.000040
30.880000	-0.075967	-0.012467	0.000020	0.000047	0.000099	0.000055
30.889000	-0.076164	-0.012467	0.000032	0.000037	0.000119	0.000065
30.899000	-0.076360	-0.004987	0.000029	0.000036	0.000122	0.000066
30.910000	-0.076544	0.000000	0.000057	0.000068	0.000148	0.000076
30.920000	-0.076667	0.000000	0.000020	0.000024	0.000079	0.000045
30.929000	-0.076753	0.000000	0.000033	0.000009	0.000060	0.000034
30.939000	-0.076826	0.000000	0.000030	0.000031	0.000049	0.000029
30.950000	-0.076900	-0.008727	0.000023	0.000005	0.000057	0.000033
30.960000	-0.076973	-0.012467	0.000001	0.000043	0.000058	0.000035
30.969000	-0.077035	-0.012467	0.000004	0.000024	0.000055	0.000035
30.979000	-0.077108	-0.012467	0.000022	0.000037	0.000052	0.000034
30.989000	-0.077157	-0.012467	0.000028	0.000014	0.000048	0.000033
31.000000	-0.077206	-0.012467	0.000008	0.000019	0.000040	0.000030
31.009000	-0.077231	-0.004987	0.000009	0.000029	0.000027	0.000024
31.019000	-0.077231	-0.004987	0.000019	0.000043	0.000019	0.000020
31.029000	-0.077231	-0.004987	0.000025	0.000020	0.000016	0.000017
31.040000	-0.077219	0.000000	0.000052	0.000052	0.000041	0.000028
31.049000	-0.077219	0.000000	0.000001	0.000027	0.000058	0.000035
31.059000	-0.077219	0.000000	0.000026	0.000033	0.000058	0.000036
31.069000	-0.077206	0.000000	0.000029	0.000011	0.000056	0.000036
31.080000	-0.077194	0.000000	0.000018	0.000022	0.000054	0.000035
31.089000	-0.077182	0.000000	0.000005	0.000002	0.000026	0.000023
31.099000	-0.077170	0.000000	0.000022	0.000028	0.000008	0.000015
31.109000	-0.077170	0.000000	0.000010	0.000009	0.000004	0.000010
31.120000	-0.077182	0.000000	0.000022	0.000024	0.000011	0.000006
31.130000	-0.077182	0.000000	0.000007	0.000009	0.000015	0.000004
31.139000	-0.077182	0.000000	0.000014	0.000014	0.000018	0.000003
31.149000	-0.077182	0.000000	0.000009	0.000010	0.000018	0.000002
31.160000	-0.077194	0.000000	0.000005	0.000011	0.000019	0.000001
31.170000	-0.077206	0.000000	0.000002	0.000005	0.000019	0.000001
31.179000	-0.077243	0.000000	0.000002	0.000002	0.000019	0.000001
31.189000	-0.077292	0.000000	0.000004	0.000002	0.000019	0.000001
31.200000	-0.077415	0.000000	0.000004	0.000003	0.000020	0.000001
31.210000	-0.077550	0.000000	0.000001	0.000003	0.000020	0.000001
31.219000	-0.077722	0.000000	0.000006	0.000005	0.000021	0.000001
31.229000	-0.077893	0.000000	0.000004	0.000006	0.000021	0.000001
31.239000	-0.078053	0.000000	0.000004	0.000006	0.000021	0.000001
31.250000	-0.078249	0.000000	0.000003	0.000003	0.000021	0.000001
31.259000	-0.078421	-0.004987	0.000008	0.000021	0.000016	0.000004
31.269000	-0.078605	-0.017453	0.000005	0.000026	0.000092	0.000052
31.279000	-0.078801	-0.017453	0.000006	0.000056	0.000161	0.000083
31.290000	-0.079010	-0.017453	0.000066	0.000034	0.000203	0.000103
31.299000	-0.079181	-0.017453	0.000057	0.000045	0.000227	0.000116
31.309000	-0.079329	-0.008727	0.000070	0.000064	0.000227	0.000114
31.319000	-0.079427	-0.008727	0.000070	0.000074	0.000123	0.000068
31.330000	-0.079463	-0.008727	0.000068	0.000069	0.000058	0.000037
31.339000	-0.079463	-0.008727	0.000009	0.000011	0.000018	0.000018
31.349000	-0.079463	-0.008727	0.000010	0.000004	0.000005	0.000006
31.359000	-0.079463	-0.008727	0.000003	0.000003	0.000009	0.000005
31.370000	-0.079451	-0.008727	0.000003	0.000003	0.000013	0.000004
31.380000	-0.079439	-0.008727	0.000009	0.000015	0.000016	0.000003
31.389000	-0.079402	-0.008727	0.000003	0.000008	0.000019	0.000002
