当前时刻	小车位置	摆杆偏角	指标11	指标12	指标2	deta1	deta2	估计误差	inc11u	inc12u	inc2u	
13.300000	-0.062830	0.000000	0.000056	0.000022	0.000024	0.000050	0.004171	0.000021	0.000056	0.000022	0.000024
13.311000	-0.062867	0.000000	0.000034	0.000039	0.000035	0.000061	0.004163	0.000026	0.000034	0.000039	0.000035
13.321000	-0.062903	0.000000	0.000029	0.000021	0.000027	0.000053	0.004156	0.000022	0.000029	0.000021	0.000027
13.330000	-0.062916	0.000000	0.000042	0.000053	0.000031	0.000057	0.004108	0.000024	0.000042	0.000053	0.000031
13.340000	-0.062953	0.000000	0.000036	0.000040	0.000033	0.000059	0.004112	0.000025	0.000036	0.000040	0.000033
13.351000	-0.062989	0.000000	0.000015	0.000014	0.000014	0.000040	0.004132	0.000017	0.000015	0.000014	0.000014
13.361000	-0.063038	-0.004987	0.000024	0.000034	0.000003	0.000029	0.004154	0.000012	0.000024	0.000034	0.000003
13.370000	-0.063124	-0.004987	0.000024	0.000021	0.000004	0.000021	0.004154	0.000009	0.000024	0.000021	0.000004
13.380000	-0.063210	-0.008727	0.000009	0.000009	0.000004	0.000030	0.004168	0.000013	0.000009	0.000009	0.000004
13.391000	-0.063333	-0.004987	0.000006	0.000007	0.000000	0.000025	0.004255	0.000011	0.000006	0.000007	0.000000
13.401000	-0.063443	-0.004987	0.000007	0.000006	0.000003	0.000022	0.004347	0.000010	0.000007	0.000006	0.000003
13.410000	-0.063554	-0.004987	0.000008	0.000008	0.000007	0.000018	0.004436	0.000008	0.000008	0.000008	0.000007
13.420000	-0.063664	0.000000	0.000030	0.000023	0.000002	0.000028	0.004516	0.000012	0.000030	0.000023	0.000002
13.431000	-0.063762	0.000000	0.000007	0.000019	0.000004	0.000021	0.004510	0.000009	0.000007	0.000019	0.000004
13.441000	-0.063848	0.000000	0.000010	0.000009	0.000002	0.000028	0.004414	0.000011	0.000010	0.000009	0.000002
13.450000	-0.063934	0.000000	0.000013	0.000009	0.000006	0.000032	0.004320	0.000013	0.000013	0.000009	0.000006
13.460000	-0.064020	0.000000	0.000007	0.000013	0.000010	0.000035	0.004240	0.000014	0.000007	0.000013	0.000010
13.471000	-0.064118	0.000000	0.000011	0.000011	0.000000	0.000025	0.004180	0.000010	0.000011	0.000011	0.000000
13.481000	-0.064228	0.000000	0.000004	0.000004	0.000007	0.000018	0.004189	0.000007	0.000004	0.000004	0.000007
13.491000	-0.064339	0.000000	0.000007	0.000012	0.000012	0.000013	0.004227	0.000005	0.000007	0.000012	0.000012
13.500000	-0.064461	-0.008727	0.000040	0.000019	0.000008	0.000033	0.004281	0.000014	0.000040	0.000019	0.000008
13.510000	-0.064609	-0.008727	0.000006	0.000036	0.000020	0.000046	0.004441	0.000020	0.000006	0.000036	0.000020
13.521000	-0.064780	-0.012467	0.000026	0.000057	0.000050	0.000076	0.004701	0.000034	0.000026	0.000057	0.000050
13.531000	-0.064940	-0.004987	0.000025	0.000026	0.000049	0.000074	0.005103	0.000033	0.000025	0.000026	0.000049
13.540000	-0.065099	-0.004987	0.000019	0.000017	0.000048	0.000074	0.005360	0.000033	0.000019	0.000017	0.000048
13.550000	-0.065246	0.000000	0.000033	0.000038	0.000042	0.000067	0.005509	0.000029	0.000033	0.000038	0.000042
13.561000	-0.065381	0.000000	0.000012	0.000023	0.000039	0.000065	0.005428	0.000027	0.000012	0.000023	0.000039
13.571000	-0.065492	0.000000	0.000025	0.000017	0.000017	0.000043	0.005203	0.000017	0.000025	0.000017	0.000017
13.580000	-0.065590	-0.003491	0.000018	0.000018	0.000017	0.000042	0.004823	0.000017	0.000018	0.000018	0.000017
13.590000	-0.065688	-0.003491	0.000013	0.000012	0.000016	0.000042	0.004588	0.000016	0.000013	0.000012	0.000016
13.601000	-0.065798	-0.008727	0.000012	0.000011	0.000009	0.000035	0.004459	0.000014	0.000012	0.000011	0.000009
13.611000	-0.065897	-0.004987	0.000019	0.000019	0.000005	0.000021	0.004508	0.000009	0.000019	0.000019	0.000005
13.620000	-0.066007	-0.004987	0.000004	0.000004	0.000014	0.000011	0.004595	0.000005	0.000004	0.000004	0.000014
13.630000	-0.066105	0.000000	0.000029	0.000038	0.000002	0.000024	0.004681	0.000010	0.000029	0.000038	0.000002
13.641000	-0.066228	0.000000	0.000033	0.000026	0.000008	0.000033	0.004708	0.000014	0.000033	0.000026	0.000008
13.651000	-0.066326	0.000000	0.000043	0.000045	0.000003	0.000029	0.004711	0.000012	0.000043	0.000045	0.000003
13.660000	-0.066424	0.000000	0.000058	0.000050	0.000008	0.000033	0.004657	0.000013	0.000058	0.000050	0.000008
13.670000	-0.066522	-0.004987	0.000060	0.000064	0.000010	0.000036	0.004608	0.000015	0.000060	0.000064	0.000010
13.681000	-0.066645	-0.004987	0.000035	0.000035	0.000001	0.000025	0.004592	0.000010	0.000035	0.000035	0.000001
13.691000	-0.066767	-0.008727	0.000019	0.000055	0.000002	0.000028	0.004658	0.000012	0.000019	0.000055	0.000002
13.700000	-0.066890	-0.008727	0.000007	0.000008	0.000003	0.000029	0.004815	0.000013	0.000007	0.000008	0.000003
13.710000	-0.067013	-0.008727	0.000014	0.000008	0.000002	0.000028	0.005020	0.000013	0.000014	0.000008	0.000002
13.721000	-0.067148	-0.008727	0.000006	0.000012	0.000002	0.000028	0.005232	0.000013	0.000006	0.000012	0.000002
13.731000	-0.067258	-0.004987	0.000002	0.000007	0.000003	0.000029	0.005398	0.000013	0.000002	0.000007	0.000003
13.741000	-0.067356	-0.004987	0.000013	0.000020	0.000007	0.000018	0.005436	0.000008	0.000013	0.000020	0.000007
13.750000	-0.067430	0.000000	0.000020	0.000042	0.000007	0.000033	0.005343	0.000014	0.000020	0.000042	0.000007
13.760000	-0.067479	0.000000	0.000034	0.000048	0.000018	0.000043	0.005149	0.000018	0.000034	0.000048	0.000018
13.771000	-0.067528	0.000000	0.000019	0.000006	0.000026	0.000052	0.004944	0.000021	0.000019	0.000006	0.000026
13.781000	-0.067565	-0.008727	0.000008	0.000001	0.000035	0.000061	0.004765	0.000025	0.000008	0.000001	0.000035
13.790000	-0.067602	-0.008727	0.000013	0.000009	0.000040	0.000066	0.004678	0.000028	0.000013	0.000009	0.000040
13.800000	-0.067651	-0.008727	0.000009	0.000015	0.000024	0.000049	0.004674	0.000021	0.000009	0.000015	0.000024
13.811000	-0.067712	-0.008727	0.000003	0.000013	0.000011	0.000037	0.004748	0.000016	0.000003	0.000013	0.000011
13.821000	-0.067749	-0.008727	0.000001	0.000002	0.000002	0.000028	0.004834	0.000012	0.000001	0.000002	0.000002
13.830000	-0.067786	-0.012467	0.000028	0.000042	0.000004	0.000030	0.004908	0.000013	0.000028	0.000042	0.000004
13.840000	-0.067810	-0.012467	0.000042	0.000038	0.000004	0.000030	0.005020	0.000014	0.000042	0.000038	0.000004
13.851000	-0.067835	-0.008727	0.000040	0.000042	0.000000	0.000025	0.005107	0.000012	0.000040	0.000042	0.000000
13.861000	-0.067835	-0.004987	0.000044	0.000050	0.000006	0.000031	0.005106	0.000014	0.000044	0.000050	0.000006
13.870000	-0.067835	-0.004987	0.000027	0.000019	0.000010	0.000036	0.005041	0.000015	0.000027	0.000019	0.000010
13.880000	-0.067835	-0.004987	0.000003	0.000013	0.000002	0.000028	0.004977	0.000012	0.000003	0.000013	0.000002
13.891000	-0.067822	-0.004987	0.000002	0.000008	0.000003	0.000022	0.004885	0.000009	0.000002	0.000008	0.000003
13.901000	-0.067822	-0.004987	0.000003	0.000006	0.000002	0.000024	0.004793	0.000010	0.000003	0.000006	0.000002
13.910000	-0.067810	-0.004987	0.000013	0.000012	0.000009	0.000016	0.004762	0.000007	0.000013	0.000012	0.000009
13.920000	-0.067798	-0.004987	0.000003	0.000004	0.000015	0.000011	0.004777	0.000005	0.000003	0.000004	0.000015
13.931000	-0.067761	-0.004987	0.000001	0.000002	0.000019	0.000007	0.004784	0.000003	0.000001	0.000002	0.000019
13.941000	-0.067724	-0.004987	0.000004	0.000007	0.000021	0.000004	0.004771	0.000002	0.000004	0.000007	0.000021
13.950000	-0.067675	0.000000	0.000030	0.000015	0.000009	0.000016	0.004742	0.000007	0.000030	0.000015	0.000009
13.960000	-0.067602	0.000000	0.000036	0.000057	0.000001	0.000025	0.004732	0.000011	0.000036	0.000057	0.000001
13.971000	-0.067516	-0.004987	0.000038	0.000041	0.000001	0.000025	0.004735	0.000011	0.000038	0.000041	0.000001
13.981000	-0.067430	-0.004987	0.000037	0.000038	0.000000	0.000026	0.004711	0.000011	0.000037	0.000038	0.000000
13.991000	-0.067356	0.000000	0.000035	0.000031	0.000008	0.000033	0.004688	0.000014	0.000035	0.000031	0.000008
14.000000	-0.067295	-0.004987	0.000009	0.000016	0.000005	0.000021	0.004671	0.000008	0.000009	0.000016	0.000005
14.010000	-0.067246	-0.004987	0.000004	0.000006	0.000013	0.000013	0.004634	0.000005	0.000004	0.000006	0.000013
14.021000	-0.067185	-0.004987	0.000003	0.000005	0.000013	0.000012	0.004596	0.000005	0.000003	0.000005	0.000013
14.031000	-0.067148	-0.012467	0.000001	0.000031	0.000018	0.000044	0.004601	0.000018	0.000001	0.000031	0.000018
14.040000	-0.067111	-0.012467	0.000011	0.000048	0.000031	0.000057	0.004699	0.000025	0.000011	0.000048	0.000031
14.050000	-0.067062	-0.004987	0.000008	0.000014	0.000032	0.000058	0.004865	0.000025	0.000008	0.000014	0.000032
14.061000	-0.067001	-0.008727	0.000016	0.000016	0.000032	0.000058	0.004944	0.000025	0.000016	0.000016	0.000032
14.071000	-0.066927	-0.008727	0.000022	0.000012	0.000032	0.000058	0.005007	0.000025	0.000022	0.000012	0.000032
14.080000	-0.066829	-0.008727	0.000029	0.000027	0.000001	0.000026	0.005051	0.000012	0.000029	0.000027	0.000001
14.090000	-0.066718	-0.008727	0.000015	0.000012	0.000020	0.000006	0.005003	0.000002	0.000015	0.000012	0.000020
14.101000	-0.066559	0.000000	0.000037	0.000010	0.000009	0.000034	0.004882	0.000015	0.000037	0.000010	0.000009
14.111000	-0.066387	0.000000	0.000028	0.000026	0.000028	0.000054	0.004871	0.000023	0.000028	0.000026	0.000028
14.120000	-0.066203	0.000000	0.000013	0.000033	0.000041	0.000066	0.004925	0.000029	0.000013	0.000033	0.000041
14.130000	-0.066007	0.000000	0.000028	0.000019	0.000048	0.000074	0.005024	0.000032	0.000028	0.000019	0.000048
14.141000	-0.065774	0.000000	0.000045	0.000038	0.000053	0.000079	0.005128	0.000034	0.000045	0.000038	0.000053
14.151000	-0.065590	0.000000	0.000027	0.000025	0.000025	0.000051	0.005207	0.000023	0.000027	0.000025	0.000025
14.160000	-0.065406	-0.008727	0.000024	0.000006	0.000026	0.000052	0.005224	0.000023	0.000024	0.000006	0.000026
14.170000	-0.065234	-0.008727	0.000032	0.000040	0.000029	0.000054	0.005078	0.000023	0.000032	0.000040	0.000029
14.181000	-0.065062	-0.008727	0.000022	0.000005	0.000031	0.000056	0.004899	0.000024	0.000022	0.000005	0.000031
14.191000	-0.064927	0.000000	0.000006	0.000034	0.000037	0.000063	0.004752	0.000026	0.000006	0.000034	0.000037
14.200000	-0.064780	0.000000	0.000023	0.000029	0.000042	0.000068	0.004608	0.000028	0.000023	0.000029	0.000042
14.210000	-0.064633	0.000000	0.000019	0.000002	0.000025	0.000051	0.004509	0.000021	0.000019	0.000002	0.000025
14.221000	-0.064449	0.000000	0.000028	0.000035	0.000014	0.000039	0.004521	0.000017	0.000028	0.000035	0.000014
14.231000	-0.064290	0.000000	0.000021	0.000021	0.000005	0.000031	0.004529	0.000013	0.000021	0.000021	0.000005
14.241000	-0.064142	-0.003491	0.000010	0.000016	0.000005	0.000021	0.004498	0.000009	0.000010	0.000016	0.000005
14.250000	-0.063995	0.000000	0.000014	0.000013	0.000011	0.000015	0.004468	0.000006	0.000014	0.000013	0.000011
14.260000	-0.063860	0.000000	0.000007	0.000005	0.000015	0.000011	0.004428	0.000005	0.000007	0.000005	0.000015
14.271000	-0.063725	0.000000	0.000023	0.000023	0.000018	0.000008	0.004377	0.000003	0.000023	0.000023	0.000018
14.281000	-0.063603	0.000000	0.000010	0.000005	0.000019	0.000006	0.004319	0.000003	0.000010	0.000005	0.000019
14.290000	-0.063505	0.000000	0.000008	0.000009	0.000020	0.000005	0.004263	0.000002	0.000008	0.000009	0.000020
14.300000	-0.063406	0.000000	0.000003	0.000006	0.000022	0.000004	0.004226	0.000002	0.000003	0.000006	0.000022
14.311000	-0.063308	0.000000	0.000015	0.000016	0.000023	0.000003	0.004190	0.000001	0.000015	0.000016	0.000023
14.321000	-0.063222	0.000000	0.000001	0.000002	0.000024	0.000002	0.004159	0.000001	0.000001	0.000002	0.000024
14.330000	-0.063161	0.000000	0.000001	0.000001	0.000024	0.000001	0.004135	0.000001	0.000001	0.000001	0.000024
14.340000	-0.063087	0.000000	0.000002	0.000003	0.000024	0.000001	0.004118	0.000000	0.000002	0.000003	0.000024
14.351000	-0.063026	0.000000	0.000003	0.000002	0.000025	0.000001	0.004110	0.000000	0.000003	0.000002	0.000025
14.361000	-0.062977	0.000000	0.000001	0.000000	0.000025	0.000001	0.004107	0.000000	0.000001	0.000000	0.000025
14.370000	-0.062928	0.000000	0.000003	0.000002	0.000025	0.000001	0.004108	0.000000	0.000003	0.000002	0.000025
14.380000	-0.062891	0.000000	0.000001	0.000001	0.000025	0.000001	0.004113	0.000000	0.000001	0.000001	0.000025
14.391000	-0.062854	0.000000	0.000001	0.000000	0.000025	0.000001	0.004118	0.000000	0.000001	0.000000	0.000025
14.401000	-0.062830	0.000000	0.000001	0.000005	0.000025	0.000001	0.004124	0.000000	0.000001	0.000005	0.000025
14.410000	-0.062805	-0.004987	0.000041	0.000051	0.000016	0.000009	0.004130	0.000004	0.000041	0.000051	0.000016
14.420000	-0.062781	-0.008727	0.000040	0.000067	0.000007	0.000033	0.004190	0.000015	0.000040	0.000067	0.000007
14.431000	-0.062756	-0.008727	0.000043	0.000034	0.000022	0.000047	0.004355	0.000021	0.000043	0.000034	0.000022
14.441000	-0.062744	-0.004987	0.000040	0.000042	0.000022	0.000047	0.004580	0.000022	0.000040	0.000042	0.000022
14.450000	-0.062707	-0.008727	0.000037	0.000035	0.000029	0.000055	0.004737	0.000025	0.000037	0.000035	0.000029
14.460000	-0.062670	-0.008727	0.000007	0.000022	0.000025	0.000051	0.004903	0.000023	0.000007	0.000022	0.000025
14.471000	-0.062597	-0.008727	0.000003	0.000001	0.000004	0.000030	0.004995	0.000014	0.000003	0.000001	0.000004
14.481000	-0.062511	-0.008727	0.000010	0.000013	0.000009	0.000017	0.004949	0.000008	0.000010	0.000013	0.000009
14.491000	-0.062388	0.000000	0.000017	0.000070	0.000017	0.000043	0.004810	0.000018	0.000017	0.000070	0.000017
14.500000	-0.062229	0.000000	0.000041	0.000045	0.000028	0.000053	0.004667	0.000023	0.000041	0.000045	0.000028
14.510000	-0.062057	0.000000	0.000058	0.000060	0.000035	0.000061	0.004533	0.000026	0.000058	0.000060	0.000035
14.521000	-0.061836	0.000000	0.000035	0.000031	0.000041	0.000066	0.004447	0.000028	0.000035	0.000031	0.000041
14.531000	-0.061628	0.000000	0.000047	0.000049	0.000044	0.000069	0.004403	0.000029	0.000047	0.000049	0.000044
14.540000	-0.061419	0.000000	0.000010	0.000008	0.000020	0.000046	0.004382	0.000020	0.000010	0.000008	0.000020
14.550000	-0.061223	-0.004987	0.000009	0.000007	0.000007	0.000032	0.004410	0.000014	0.000009	0.000007	0.000007
14.561000	-0.061014	0.000000	0.000006	0.000005	0.000003	0.000023	0.004353	0.000010	0.000006	0.000005	0.000003
14.571000	-0.060843	0.000000	0.000028	0.000026	0.000009	0.000017	0.004264	0.000007	0.000028	0.000026	0.000009
14.580000	-0.060683	0.000000	0.000019	0.000013	0.000012	0.000014	0.004155	0.000006	0.000019	0.000013	0.000012
14.590000	-0.060524	0.000000	0.000024	0.000030	0.000014	0.000011	0.004046	0.000005	0.000024	0.000030	0.000014
14.601000	-0.060364	0.000000	0.000004	0.000010	0.000018	0.000007	0.003949	0.000003	0.000004	0.000010	0.000018
14.611000	-0.060229	0.000000	0.000005	0.000003	0.000021	0.000005	0.003909	0.000002	0.000005	0.000003	0.000021
14.620000	-0.060107	0.000000	0.000009	0.000011	0.000022	0.000003	0.003866	0.000001	0.000009	0.000011	0.000022
14.630000	-0.059984	-0.003491	0.000011	0.000020	0.000020	0.000006	0.003825	0.000003	0.000011	0.000020	0.000020
14.641000	-0.059874	0.000000	0.000006	0.000006	0.000020	0.000006	0.003803	0.000002	0.000006	0.000006	0.000020
14.651000	-0.059775	0.000000	0.000004	0.000003	0.000020	0.000006	0.003786	0.000002	0.000004	0.000003	0.000020
14.660000	-0.059677	0.000000	0.000006	0.000006	0.000020	0.000006	0.003773	0.000002	0.000006	0.000006	0.000020
14.670000	-0.059591	0.000000	0.000001	0.000007	0.000020	0.000006	0.003762	0.000002	0.000001	0.000007	0.000020
14.681000	-0.059493	0.000000	0.000005	0.000003	0.000023	0.000002	0.003752	0.000001	0.000005	0.000003	0.000023
14.691000	-0.059420	0.000000	0.000005	0.000006	0.000024	0.000002	0.003730	0.000001	0.000005	0.000006	0.000024
14.700000	-0.059334	-0.003491	0.000001	0.000004	0.000021	0.000005	0.003710	0.000002	0.000001	0.000004	0.000021
14.710000	-0.059260	-0.003491	0.000005	0.000008	0.000019	0.000007	0.003715	0.000003	0.000005	0.000008	0.000019
14.721000	-0.059187	0.000000	0.000004	0.000005	0.000018	0.000008	0.003743	0.000003	0.000004	0.000005	0.000018
14.731000	-0.059113	0.000000	0.000003	0.000002	0.000017	0.000009	0.003751	0.000004	0.000003	0.000002	0.000017
14.741000	-0.059039	0.000000	0.000004	0.000002	0.000016	0.000010	0.003748	0.000004	0.000004	0.000002	0.000016
14.750000	-0.058978	0.000000	0.000004	0.000004	0.000019	0.000007	0.003738	0.000003	0.000004	0.000004	0.000019
14.760000	-0.058905	0.000000	0.000001	0.000012	0.000020	0.000005	0.003702	0.000002	0.000001	0.000012	0.000020
14.771000	-0.058831	0.000000	0.000007	0.000008	0.000021	0.000004	0.003643	0.000002	0.000007	0.000008	0.000021
14.781000	-0.058770	0.000000	0.000002	0.000004	0.000022	0.000004	0.003605	0.000001	0.000002	0.000004	0.000022
14.790000	-0.058696	0.000000	0.000002	0.000004	0.000023	0.000003	0.003579	0.000001	0.000002	0.000004	0.000023
14.800000	-0.058647	0.000000	0.000005	0.000002	0.000023	0.000002	0.003562	0.000001	0.000005	0.000002	0.000023
14.811000	-0.058586	-0.008727	0.000016	0.000038	0.000006	0.000031	0.003551	0.000014	0.000016	0.000038	0.000006
14.821000	-0.058537	-0.008727	0.000032	0.000003	0.000025	0.000050	0.003630	0.000022	0.000032	0.000003	0.000025
14.830000	-0.058487	-0.008727	0.000012	0.000003	0.000036	0.000062	0.003793	0.000028	0.000012	0.000003	0.000036
14.840000	-0.058438	-0.008727	0.000013	0.000012	0.000043	0.000069	0.003998	0.000031	0.000013	0.000012	0.000043
14.851000	-0.058365	0.000000	0.000010	0.000018	0.000059	0.000084	0.004202	0.000037	0.000010	0.000018	0.000059
14.861000	-0.058291	0.000000	0.000006	0.000011	0.000040	0.000066	0.004257	0.000028	0.000006	0.000011	0.000040
14.870000	-0.058193	0.000000	0.000005	0.000011	0.000029	0.000054	0.004184	0.000023	0.000005	0.000011	0.000029
14.880000	-0.058058	0.000000	0.000013	0.000001	0.000022	0.000048	0.004025	0.000020	0.000013	0.000001	0.000022
14.891000	-0.057911	0.000000	0.000018	0.000034	0.000018	0.000044	0.003831	0.000018	0.000018	0.000034	0.000018
14.901000	-0.057764	0.000000	0.000013	0.000012	0.000005	0.000031	0.003637	0.000013	0.000013	0.000012	0.000005
14.910000	-0.057617	0.000000	0.000002	0.000005	0.000005	0.000021	0.003584	0.000009	0.000002	0.000005	0.000005
14.920000	-0.057482	-0.008727	0.000033	0.000010	0.000013	0.000038	0.003564	0.000016	0.000033	0.000010	0.000013
14.931000	-0.057334	-0.008727	0.000029	0.000033	0.000024	0.000050	0.003539	0.000021	0.000029	0.000033	0.000024
14.941000	-0.057212	-0.008727	0.000040	0.000074	0.000032	0.000057	0.003556	0.000025	0.000040	0.000074	0.000032
14.950000	-0.057101	-0.008727	0.000034	0.000021	0.000037	0.000062	0.003612	0.000027	0.000034	0.000021	0.000037
14.960000	-0.056966	0.000000	0.000034	0.000052	0.000050	0.000076	0.003693	0.000032	0.000034	0.000052	0.000050
14.971000	-0.056807	0.000000	0.000001	0.000009	0.000036	0.000061	0.003712	0.000026	0.000001	0.000009	0.000036
14.981000	-0.056647	0.000000	0.000009	0.000000	0.000026	0.000052	0.003737	0.000022	0.000009	0.000000	0.000026
14.991000	-0.056463	0.000000	0.000021	0.000021	0.000019	0.000045	0.003730	0.000019	0.000021	0.000021	0.000019
15.000000	-0.056279	0.000000	0.000012	0.000005	0.000015	0.000041	0.003692	0.000017	0.000012	0.000005	0.000015
15.010000	-0.056083	0.000000	0.000018	0.000024	0.000002	0.000028	0.003632	0.000012	0.000018	0.000024	0.000002
15.021000	-0.055875	-0.003491	0.000003	0.000011	0.000007	0.000019	0.003630	0.000008	0.000003	0.000011	0.000007
15.031000	-0.055691	0.000000	0.000005	0.000010	0.000012	0.000013	0.003596	0.000006	0.000005	0.000010	0.000012
15.040000	-0.055519	0.000000	0.000015	0.000011	0.000016	0.000009	0.003544	0.000004	0.000015	0.000011	0.000016
15.050000	-0.055347	0.000000	0.000002	0.000004	0.000019	0.000007	0.003478	0.000003	0.000002	0.000004	0.000019
15.061000	-0.055175	0.000000	0.000004	0.000009	0.000020	0.000006	0.003409	0.000002	0.000004	0.000009	0.000020
15.071000	-0.055016	0.000000	0.000010	0.000006	0.000021	0.000004	0.003344	0.000002	0.000010	0.000006	0.000021
15.080000	-0.054869	0.000000	0.000005	0.000004	0.000023	0.000003	0.003309	0.000001	0.000005	0.000004	0.000023
15.090000	-0.054734	0.000000	0.000008	0.000008	0.000024	0.000002	0.003271	0.000001	0.000008	0.000008	0.000024
15.101000	-0.054587	0.000000	0.000005	0.000004	0.000024	0.000001	0.003235	0.000001	0.000005	0.000004	0.000024
15.111000	-0.054464	0.000000	0.000002	0.000001	0.000025	0.000001	0.003205	0.000000	0.000002	0.000001	0.000025
15.120000	-0.054341	0.000000	0.000003	0.000002	0.000025	0.000001	0.003180	0.000000	0.000003	0.000002	0.000025
15.130000	-0.054231	0.000000	0.000003	0.000004	0.000025	0.000001	0.003159	0.000000	0.000003	0.000004	0.000025
15.141000	-0.054121	0.000000	0.000004	0.000003	0.000025	0.000001	0.003143	0.000000	0.000004	0.000003	0.000025
15.151000	-0.054022	0.000000	0.000005	0.000006	0.000025	0.000000	0.003129	0.000000	0.000005	0.000006	0.000025
15.160000	-0.053924	-0.003491	0.000003	0.000001	0.000021	0.000005	0.003116	0.000002	0.000003	0.000001	0.000021
15.170000	-0.053838	0.000000	0.000001	0.000005	0.000020	0.000005	0.003127	0.000002	0.000001	0.000005	0.000020
15.181000	-0.053740	0.000000	0.000001	0.000003	0.000020	0.000006	0.003128	0.000002	0.000001	0.000003	0.000020
15.191000	-0.053654	0.000000	0.000000	0.000001	0.000020	0.000006	0.003123	0.000002	0.000000	0.000001	0.000020
15.200000	-0.053581	0.000000	0.000004	0.000002	0.000019	0.000006	0.003113	0.000003	0.000004	0.000002	0.000019
15.210000	-0.053495	0.000000	0.000003	0.000006	0.000024	0.000002	0.003100	0.000001	0.000003	0.000006	0.000024
15.221000	-0.053397	0.000000	0.000002	0.000004	0.000024	0.000002	0.003061	0.000001	0.000002	0.000004	0.000024
15.231000	-0.053323	0.000000	0.000007	0.000008	0.000024	0.000002	0.003032	0.000001	0.000007	0.000008	0.000024
15.241000	-0.053250	0.000000	0.000009	0.000006	0.000024	0.000001	0.003008	0.000000	0.000009	0.000006	0.000024
15.250000	-0.053164	0.000000	0.000006	0.000005	0.000024	0.000001	0.002988	0.000000	0.000006	0.000005	0.000024
15.260000	-0.053090	0.000000	0.000008	0.000010	0.000025	0.000001	0.002972	0.000000	0.000008	0.000010	0.000025
15.271000	-0.053017	0.000000	0.000008	0.000009	0.000025	0.000001	0.002959	0.000000	0.000008	0.000009	0.000025
15.281000	-0.052955	0.000000	0.000003	0.000008	0.000025	0.000001	0.002949	0.000000	0.000003	0.000008	0.000025
15.290000	-0.052894	0.000000	0.000004	0.000000	0.000025	0.000001	0.002941	0.000000	0.000004	0.000000	0.000025
15.300000	-0.052833	0.000000	0.000006	0.000006	0.000025	0.000001	0.002934	0.000000	0.000006	0.000006	0.000025
15.311000	-0.052771	0.000000	0.000005	0.000007	0.000025	0.000001	0.002929	0.000000	0.000005	0.000007	0.000025
15.321000	-0.052722	0.000000	0.000006	0.000009	0.000025	0.000001	0.002924	0.000000	0.000006	0.000009	0.000025
15.330000	-0.052673	0.000000	0.000008	0.000009	0.000025	0.000001	0.002920	0.000000	0.000008	0.000009	0.000025
15.340000	-0.052624	0.000000	0.000004	0.000008	0.000025	0.000001	0.002916	0.000000	0.000004	0.000008	0.000025
15.351000	-0.052575	0.000000	0.000002	0.000004	0.000025	0.000001	0.002912	0.000000	0.000002	0.000004	0.000025
15.361000	-0.052538	0.000000	0.000004	0.000008	0.000025	0.000001	0.002908	0.000000	0.000004	0.000008	0.000025
15.370000	-0.052501	0.000000	0.000005	0.000005	0.000025	0.000001	0.002905	0.000000	0.000005	0.000005	0.000025
15.380000	-0.052465	-0.008727	0.000012	0.000002	0.000006	0.000032	0.002901	0.000014	0.000012	0.000002	0.000006
15.391000	-0.052428	0.000000	0.000021	0.000020	0.000008	0.000034	0.002994	0.000014	0.000021	0.000020	0.000008
15.401000	-0.052403	0.000000	0.000023	0.000021	0.000010	0.000035	0.003034	0.000015	0.000023	0.000021	0.000010
15.410000	-0.052366	-0.003491	0.000019	0.000009	0.000011	0.000037	0.003045	0.000016	0.000019	0.000009	0.000011
15.420000	-0.052330	0.000000	0.000017	0.000018	0.000013	0.000039	0.003068	0.000016	0.000017	0.000018	0.000013
15.431000	-0.052268	0.000000	0.000005	0.000013	0.000016	0.000010	0.003067	0.000004	0.000005	0.000013	0.000016
15.441000	-0.052219	0.000000	0.000004	0.000001	0.000017	0.000009	0.002956	0.000003	0.000004	0.000001	0.000017
15.450000	-0.052170	0.000000	0.000003	0.000002	0.000018	0.000008	0.002893	0.000003	0.000003	0.000002	0.000018
15.460000	-0.052109	0.000000	0.000003	0.000002	0.000018	0.000008	0.002856	0.000003	0.000003	0.000002	0.000018
15.471000	-0.052047	0.000000	0.000007	0.000008	0.000020	0.000006	0.002805	0.000002	0.000007	0.000008	0.000020
15.481000	-0.051998	0.000000	0.000008	0.000006	0.000021	0.000004	0.002778	0.000002	0.000008	0.000006	0.000021
15.491000	-0.051949	0.000000	0.000007	0.000012	0.000022	0.000003	0.002762	0.000001	0.000007	0.000012	0.000022
15.500000	-0.051900	0.000000	0.000005	0.000002	0.000023	0.000003	0.002754	0.000001	0.000005	0.000002	0.000023
15.510000	-0.051863	0.000000	0.000006	0.000006	0.000023	0.000002	0.002751	0.000001	0.000006	0.000006	0.000023
15.521000	-0.051827	0.000000	0.000004	0.000007	0.000024	0.000002	0.002751	0.000001	0.000004	0.000007	0.000024
15.531000	-0.051790	0.000000	0.000005	0.000003	0.000024	0.000002	0.002755	0.000001	0.000005	0.000003	0.000024
15.540000	-0.051765	0.000000	0.000001	0.000002	0.000024	0.000001	0.002760	0.000000	0.000001	0.000002	0.000024
15.550000	-0.051753	0.000000	0.000005	0.000002	0.000024	0.000001	0.002767	0.000000	0.000005	0.000002	0.000024
15.561000	-0.051729	0.000000	0.000002	0.000001	0.000024	0.000001	0.002776	0.000000	0.000002	0.000001	0.000024
